departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
1,0,0,96,42,7S,20330,15794,WMO,15478,UNK,4,412,2019,3
1,65,24,268,45,OO,20304,13930,ORD,14633,RST,6,638,2018,9
30,1500,1121,462,2105,OO,20304,11298,DFW,14109,PIB,6,629,2018,9
2,18,0,12,12,27Q,21652,11618,EWR,15167,TEB,3,393,2018,4
195,27885,19481,251,8666,WN,19393,13232,MDW,15016,STL,6,612,2019,8
5,325,226,318,374,OH,20397,10257,ALB,11278,DCA,6,631,2018,9
66,5016,3958,529,5046,YX,20452,11057,CLT,11618,EWR,6,673,2019,2
81,6156,5055,849,11132,MQ,20398,14307,PVD,13930,ORD,6,673,2019,11
23,3818,3093,1001,3006,G4,20368,14761,SFB,11986,GRR,6,655,2018,10
10,1750,1490,1504,1816,WN,19393,10423,AUS,11618,EWR,6,614,2018,12
26,4732,4180,594,2436,NK,20416,11433,DTW,10397,ATL,6,694,2019,4
1,72,44,1081,151,DL,19790,12892,LAX,16229,YVR,6,622,2018,1
9,1350,973,280,728,B6,20409,10721,BOS,14100,PHL,6,694,2018,11
27,3861,3459,749,2730,WN,19393,14679,SAN,10713,BOI,6,612,2019,8
6,1662,1363,6022,0,KE,19550,12889,LAS,12277,ICN,6,637,2018,7
30,6840,4590,982,3691,NK,20416,14635,RSW,10158,ACY,6,699,2018,1
19,3420,2779,643,1836,G4,20368,11697,FLL,12544,USA,6,694,2018,2
1,76,76,196,44,YX,20452,13930,ORD,11003,CID,6,673,2019,11
4,1188,1065,4530,0,LH,19554,13518,MUC,13930,ORD,8,874,2018,8
1,6,1,16,12,GV,20455,10241,AKI,15257,TLT,0,35,2018,11
4,636,581,1009,602,AS,19930,14107,PHX,14057,PDX,6,614,2018,4
2,350,329,1504,438,WN,19393,14293,PUJ,10821,BWI,6,614,2019,4
1,188,188,102,191,AA,19805,12982,LIH,12173,HNL,6,622,2019,8
2,312,292,936,258,G4,20368,14112,PIE,10685,BMI,6,698,2019,1
1,181,170,795,97,AA,19805,13303,MIA,14574,ROA,6,699,2018,11
20,1520,991,292,1019,9E,20363,14524,RIC,12953,LGA,6,638,2018,3
3,18,1,68,120,3F,21111,12633,KCC,15741,WFB,0,40,2018,3
23,3335,3150,1303,4184,NK,20416,12266,IAH,14679,SAN,6,698,2018,11
30,4980,4346,1167,4357,UA,19977,13495,MSY,11618,EWR,6,614,2019,11
1,6,1,28,15,H6,20336,12831,KUK,14130,PKA,0,35,2019,7
1,160,154,1046,179,AA,19805,10846,BZE,14683,SAT,6,614,2019,7
23,3450,3037,1911,5433,AA,19805,14100,PHL,10411,AUA,6,694,2018,3
9,989,867,528,808,DL,19790,11433,DTW,13487,MSP,6,608,2018,12
12,2100,1567,406,793,WN,19393,10397,ATL,15304,TPA,6,614,2019,4
4,304,293,296,224,OO,20304,11066,CMH,13930,ORD,6,673,2019,6
43,6837,4976,129,1240,AS,19930,14747,SEA,14057,PDX,6,614,2018,3
1,8,6,247,72,04Q,21080,12197,HPN,12264,IAD,4,479,2018,12
114,8664,6560,685,12317,MQ,20398,11003,CID,11298,DFW,6,673,2019,10
6,96,51,331,506,KO,20341,11511,EGX,10299,ANC,4,405,2018,8
30,4350,3154,1500,5165,NK,20416,12889,LAS,13495,MSY,6,698,2018,5
10,3120,2804,6504,0,NZ,19933,10244,AKL,12892,LAX,6,627,2018,8
1,179,171,1351,178,UA,19977,13180,MBJ,12266,IAH,6,888,2019,2
31,4656,4077,1522,0,AV,19537,11697,FLL,10711,BOG,6,694,2018,1
35,1750,1557,137,1152,AX,20237,11986,GRR,13930,ORD,6,675,2019,7
1,160,138,1819,0,AM,19534,11433,DTW,13252,MEX,6,614,2018,7
64,9600,8822,644,6477,AA,19805,10529,BDL,11057,CLT,6,694,2019,4
6,18,11,13,63,K2,21820,10551,BET,12855,KWT,0,36,2018,12
1,124,58,1271,174,DL,19790,14681,SAP,10397,ATL,6,612,2019,6
2,152,120,909,286,OO,20304,11292,DEN,14893,SMF,6,673,2018,10
1,187,179,1363,163,AA,19805,12892,LAX,13198,MCI,6,699,2018,1
40,3040,2103,860,5375,9E,20363,10721,BOS,13342,MKE,6,638,2018,11
142,15620,14261,588,12150,DL,19790,14869,SLC,14908,SNA,6,608,2019,6
1,30,0,35,18,LF,21635,11618,EWR,12197,HPN,6,669,2019,6
1,157,148,1488,213,DL,19790,11874,GDL,10980,CHA,6,694,2018,8
1,76,32,362,50,G7,20500,14492,RDU,11066,CMH,6,638,2018,5
11,0,0,62,262,7S,20330,13873,OME,15794,WMO,4,412,2018,6
1,294,246,4120,0,KL,19551,13930,ORD,10292,AMS,6,889,2019,7
1,8,4,95,24,04Q,21080,12222,HTO,15167,TEB,4,479,2019,9
7,1225,932,668,767,WN,19393,14100,PHL,13232,MDW,6,838,2018,10
1,128,121,282,50,UA,19977,11618,EWR,10792,BUF,6,698,2018,5
31,2170,1890,1118,4415,G7,20500,10140,ABQ,13930,ORD,6,631,2018,1
2,374,256,813,208,AA,19805,11057,CLT,14321,PWM,6,699,2018,7
26,4550,4288,1442,4916,WN,19393,11259,DAL,14893,SMF,6,614,2019,7
10,1860,1693,2193,2953,F9,20436,14492,RDU,14679,SAN,6,722,2019,5
1,76,76,1290,163,YX,20452,11292,DEN,14122,PIT,6,673,2018,12
4,624,360,1164,630,G4,20368,13433,MOT,10466,AZA,6,698,2019,4
62,9300,6672,1281,10490,B6,20409,13204,MCO,13252,MEX,6,694,2018,8
2,0,0,684,206,FX,20107,13204,MCO,13244,MEM,6,622,2018,12
74,5624,5231,1297,13864,YV,20378,12264,IAD,10423,AUS,6,673,2018,4
18,0,0,3020,5906,FX,20107,10299,ANC,12339,IND,7,740,2018,7
22,198,62,23,229,V8,20346,12748,KNK,12321,ILI,4,479,2018,8
2,0,0,1172,325,FX,20107,13244,MEM,16477,QRO,6,626,2018,11
1,9,4,638,131,8E,20331,15709,WAA,10299,ANC,4,406,2018,6
9,81,22,77,326,H6,20336,10304,ANI,10313,ANV,4,416,2019,3
30,1500,1315,501,2439,ZW,20046,12264,IAD,11986,GRR,6,629,2019,3
45,2250,1912,781,4921,EV,20366,12266,IAH,13871,OMA,6,675,2018,9
51,7293,6288,526,3993,WN,19393,14122,PIT,10397,ATL,6,612,2018,6
3,537,0,836,360,09Q,21161,13303,MIA,10185,AEX,6,617,2018,6
1,160,160,173,49,AA,19805,14262,PSP,12889,LAS,6,614,2018,8
4,304,281,241,161,OO,20304,11433,DTW,10792,BUF,6,638,2018,11
12,4128,3585,4935,0,DI,21924,12966,LGW,10423,AUS,6,889,2018,10
12,1716,1600,2173,3622,WN,19393,11697,FLL,12889,LAS,6,612,2018,1
3,624,618,4222,0,AF,19532,10920,CDG,13487,MSP,6,696,2018,8
1,50,50,305,44,EV,20366,12266,IAH,13495,MSY,6,675,2019,3
42,4200,1929,199,1785,B6,20409,10154,ACK,12478,JFK,6,678,2019,5
2,152,87,589,192,YX,20452,11995,GSO,13930,ORD,6,673,2019,1
1,65,30,485,119,OH,20397,11193,CVG,13931,ORF,6,631,2019,12
1,128,98,104,29,AA,19805,14635,RSW,13303,MIA,6,698,2018,12
1,50,41,541,89,9E,20363,12478,JFK,11057,CLT,6,629,2018,7
1,50,0,612,98,EV,20366,11042,CLE,11423,DSM,6,675,2018,5
2,16,5,175,102,04Q,21080,13541,MVY,12953,LGA,4,479,2019,5
0,0,0,259,53,YV,20378,10994,CHS,10397,ATL,6,631,2019,6
5,321,282,482,340,OH,20397,11278,DCA,14321,PWM,6,631,2018,5
6,600,212,70,142,B6,20409,13541,MVY,10721,BOS,6,678,2019,10
4,720,603,386,244,F9,20436,14831,SJC,12889,LAS,6,694,2018,10
1,128,126,101,26,AA,19805,10529,BDL,12953,LGA,6,698,2019,8
1,50,24,451,126,C5,20445,14730,SDF,12264,IAD,6,675,2018,8
1,79,36,968,131,YV,20378,11298,DFW,11637,FAR,6,638,2019,9
30,2280,2000,375,1740,OO,20304,14679,SAN,13476,MRY,6,673,2019,7
3,343,50,453,186,DL,19790,11433,DTW,14100,PHL,6,622,2019,10
1,129,117,580,82,SY,20422,15016,STL,11973,GPT,6,612,2018,2
30,4500,4164,1891,7171,AA,19805,14492,RDU,14107,PHX,6,694,2019,7
16,2880,2619,1452,2714,F9,20436,11292,DEN,12264,IAD,6,694,2018,9
4,716,465,468,292,UA,19977,13244,MEM,12266,IAH,6,888,2019,6
26,3900,2860,982,3491,B6,20409,10732,BQN,11697,FLL,6,694,2018,4
68,5168,4465,416,4748,YX,20452,14492,RDU,11618,EWR,6,673,2019,1
62,3100,2755,794,6985,ZW,20046,13930,ORD,14193,PNS,6,629,2019,4
1,0,0,865,117,KLQ,20372,12945,LEX,11697,FLL,7,715,2018,6
31,2356,1932,888,4009,MQ,20398,11278,DCA,12992,LIT,6,673,2019,5
53,4028,3279,503,4446,OO,20304,12339,IND,13487,MSP,6,638,2018,4
29,4901,3954,2447,8223,UA,19977,12982,LIH,14771,SFO,6,622,2019,11
159,12072,8277,129,4836,OO,20304,14747,SEA,14057,PDX,6,673,2019,11
3,210,156,780,298,YX,20452,14457,RAP,13930,ORD,6,677,2019,8
115,8050,7084,258,5201,G7,20500,13930,ORD,15016,STL,6,631,2018,7
6,54,20,23,74,H6,20336,12709,KKI,15257,TLT,4,416,2018,7
14,0,0,4680,6907,5X,19917,15306,TPE,10299,ANC,8,821,2018,9
1,5,0,129,63,1SQ,21570,12016,GUM,14955,SPN,0,79,2018,12
24,1656,960,554,1954,OO,20304,12217,HSV,11433,DTW,6,631,2018,9
62,8866,6307,441,3949,WN,19393,12191,HOU,13158,MAF,6,612,2018,9
46,3174,2515,402,2712,OO,20304,14869,SLC,12156,HLN,6,631,2018,6
30,10620,9001,8038,0,EK,20392,11298,DFW,11455,DXB,6,637,2019,1
2,18,5,10,10,7S,20330,11550,EMK,10416,AUK,4,416,2018,3
31,6789,6138,5787,21565,UA,19977,11292,DEN,13744,NRT,6,887,2018,10
58,11542,9306,259,2485,DL,19790,10397,ATL,10994,CHS,6,622,2018,10
14,2604,2466,762,1523,F9,20436,12953,LGA,10397,ATL,6,722,2018,7
1,76,54,599,107,OH,20397,11057,CLT,13930,ORD,6,638,2019,10
27,4725,4512,1587,5083,WN,19393,14107,PHX,10397,ATL,6,614,2019,6
5,750,710,1075,802,UA,19977,11433,DTW,12266,IAH,6,694,2019,3
1,76,76,610,73,OO,20304,13244,MEM,11433,DTW,6,638,2019,2
1,50,0,991,125,OO,20304,14869,SLC,13487,MSP,6,629,2019,6
31,7812,4246,8587,31847,UA,19977,12266,IAH,15092,SYD,6,889,2018,3
106,8056,6292,500,7567,YX,20452,12339,IND,11278,DCA,6,673,2018,11
89,14110,12936,2343,23853,B6,20409,12892,LAX,11697,FLL,6,699,2019,4
31,14105,12157,3341,0,VS,19682,12478,JFK,13165,MAN,8,819,2018,8
4,0,0,318,321,5V,20408,10299,ANC,10304,ANI,2,218,2018,5
32,5312,3993,200,1601,UA,19977,10721,BOS,11618,EWR,6,614,2019,4
27,1890,1721,300,1409,G7,20500,14457,RAP,11292,DEN,6,631,2019,9
64,9600,8569,1846,15757,UA,19977,13930,ORD,14771,SFO,6,694,2018,10
1,6,2,95,45,H6,20336,12779,KPN,10551,BET,0,35,2018,5
1,6,1,45,25,H6,20336,10416,AUK,12769,KOT,0,35,2019,5
106,17140,14279,1192,18993,AA,19805,11278,DCA,11298,DFW,6,614,2019,3
1,76,61,552,102,OH,20397,11057,CLT,10577,BGM,6,638,2018,12
30,5220,4782,1940,0,OZ,20277,14955,SPN,12277,ICN,6,699,2019,6
4,600,455,1240,755,F9,20436,11042,CLE,14683,SAT,6,698,2018,11
7,1162,968,2400,1858,UA,19977,14771,SFO,14492,RDU,6,614,2018,8
174,8700,6197,199,7852,EV,20366,11618,EWR,11278,DCA,6,675,2018,1
32,4800,4124,1554,6603,UA,19977,14312,PVR,14771,SFO,6,694,2018,3
119,9044,7609,651,11818,OH,20397,13342,MKE,11057,CLT,6,638,2018,8
2,12,5,22,28,GV,20455,13770,NUP,10551,BET,0,35,2019,10
6,54,10,130,190,8E,20331,13873,OME,12704,KKA,4,406,2019,3
3,540,509,1187,450,G4,20368,13851,OKC,12892,LAX,6,694,2019,8
10,0,0,204,326,NC,20108,10754,BRW,14709,SCC,6,619,2019,7
9,1404,1264,878,1068,G4,20368,14122,PIT,14112,PIE,6,698,2019,9
6,768,459,912,863,UA,19977,11057,CLT,12266,IAH,6,698,2019,2
3,27,14,80,90,8E,20331,14485,RDB,13970,OTZ,4,415,2018,3
8,560,482,817,796,OO,20304,12266,IAH,12451,JAX,6,631,2018,4
1,29,14,313,71,7H,20327,11555,ENA,11630,FAI,4,483,2019,9
1,364,236,1993,265,UA,19977,12917,LCK,12892,LAX,6,627,2018,12
4,796,760,1640,752,DL,19790,10849,BZN,10397,ATL,6,622,2019,2
24,2640,2215,1107,3345,DL,19790,14747,SEA,14107,PHX,6,608,2018,9
21,1050,778,166,811,9E,20363,11267,DAY,11433,DTW,6,629,2018,2
1,180,160,754,96,G4,20368,12889,LAS,10620,BIL,6,694,2018,8
93,14940,13265,1085,13610,AA,19805,11618,EWR,13303,MIA,6,614,2018,10
2,320,267,1999,508,AA,19805,10821,BWI,14107,PHX,6,614,2019,9
15,0,0,279,713,5X,19917,10792,BUF,14100,PHL,6,622,2019,12
2,352,328,713,186,AA,19805,13303,MIA,14012,PAP,6,622,2018,12
1,9,0,71,29,GV,20455,11336,DLG,10245,AKN,4,416,2019,4
11,88,16,79,370,H6,20336,13970,OTZ,12844,KVL,1,194,2019,9
2,0,0,620,158,5X,19917,13495,MSY,14730,SDF,6,622,2019,2
8,400,234,967,1112,2HQ,21712,15628,VRB,11618,EWR,6,629,2018,12
1,173,93,1567,260,GL,20402,13244,MEM,14679,SAN,6,614,2019,3
22,3080,2768,569,1734,AA,19805,10140,ABQ,11298,DFW,6,655,2019,6
2,140,130,501,145,G7,20500,11433,DTW,14492,RDU,6,631,2018,8
134,26664,23894,425,9584,DL,19790,10397,ATL,13495,MSY,6,622,2018,11
12,2091,1122,1310,2093,SY,20422,10590,IFP,13487,MSP,6,614,2018,11
2,152,151,958,322,YV,20378,12264,IAD,13605,NAS,6,673,2019,12
1,0,0,318,66,L2,20169,10299,ANC,10304,ANI,5,556,2018,4
6,0,0,594,0,KE,19550,10397,ATL,13303,MIA,6,683,2019,1
1,182,179,1222,169,NK,20416,12266,IAH,12889,LAS,6,722,2019,12
1,9,1,183,57,8E,20331,13873,OME,13970,OTZ,4,415,2018,5
1,8,8,319,0,NLQ,20303,16217,YUL,15167,TEB,6,668,2019,2
1,348,144,3388,0,VR,19804,10721,BOS,14451,RAI,6,626,2018,9
93,2976,2496,145,3848,3M,20401,11624,EYW,11697,FLL,4,456,2019,3
54,6480,6093,1206,0,AC,19531,16257,YYC,12892,LAX,6,698,2019,8
29,7969,7213,3819,11616,UA,19977,13744,NRT,12173,HNL,6,627,2019,10
1,50,36,917,156,1AQ,21477,15304,TPA,11259,DAL,6,675,2019,2
19,0,0,961,2366,5X,19917,13891,ONT,10559,BFI,6,626,2018,5
1,12,0,1089,150,27Q,21652,16353,ZXU,13289,MHH,6,688,2018,8
2,359,256,1617,403,B6,20409,12478,JFK,14254,PSE,6,699,2019,1
6,456,415,695,625,9E,20363,10693,BNA,13487,MSP,6,638,2019,10
1,189,44,2593,299,SY,20422,13487,MSP,14849,SKB,6,614,2019,1
18,0,0,144,490,FX,20107,13061,LRD,12206,HRL,6,622,2019,5
1,160,144,1214,201,DL,19790,13495,MSY,11921,GJT,6,614,2019,7
29,4147,3937,1737,5856,WN,19393,14107,PHX,11042,CLE,6,612,2019,9
1,186,170,995,114,G4,20368,15370,TUL,14761,SFB,6,694,2019,10
21,1596,1500,853,2446,MQ,20398,11298,DFW,13342,MKE,6,673,2018,5
5,0,0,814,500,PFQ,20177,14583,ROR,12016,GUM,7,715,2018,2
1,144,74,936,110,1EQ,21518,11884,GEG,13891,ONT,6,612,2018,11
4,280,206,406,257,G7,20500,12441,JAC,11292,DEN,6,631,2019,7
21,3741,2631,834,2437,AS,19930,14057,PDX,12892,LAX,6,634,2018,1
1,18,12,4386,0,SVW,21160,12697,KIV,10581,BGR,6,698,2018,4
1,50,0,440,63,EV,20366,13244,MEM,11996,GSP,6,675,2018,3
1,50,41,398,64,EV,20366,13930,ORD,11577,ERI,6,675,2018,11
1,150,117,550,69,AA,19805,11298,DFW,15016,STL,6,694,2019,2
13,0,0,1413,2619,FX,20107,10194,AFW,14893,SMF,6,622,2018,12
51,9129,7810,1506,10630,UA,19977,15304,TPA,11292,DEN,6,888,2018,11
46,414,144,59,1495,H6,20336,10754,BRW,10396,ATK,4,416,2018,7
120,19260,18184,1045,16308,AA,19805,14843,SJU,13303,MIA,6,614,2018,9
1,76,61,1009,129,YV,20378,14107,PHX,12266,IAH,6,673,2019,4
1,8,2,870,114,27Q,21652,10857,C01,10325,APA,6,515,2018,8
13,2275,1610,1698,2575,WN,19393,10423,AUS,10721,BOS,6,614,2018,12
1,149,113,405,65,DL,19790,11278,DCA,11433,DTW,6,655,2018,5
2,0,0,787,220,FX,20107,10821,BWI,13244,MEM,7,732,2019,5
1,178,173,1874,246,AS,19930,12266,IAH,14747,SEA,6,634,2018,7
1,126,91,667,97,UA,19977,12266,IAH,15016,STL,6,612,2019,10
1,10,0,77,36,K3,20383,15885,WWP,15741,WFB,0,42,2019,9
27,2052,1772,1694,5554,OO,20304,14747,SEA,13342,MKE,6,673,2019,10
45,7680,5970,1262,8416,AA,19805,15016,STL,14107,PHX,6,614,2019,12
1,155,0,1545,175,WL,20310,10747,BRO,13230,MDT,6,655,2019,2
80,8000,6633,266,4459,B6,20409,10785,BTV,12478,JFK,6,678,2019,2
1,9,0,0,15,HBQ,21029,14828,SIT,14828,SIT,1,194,2018,10
21,1050,920,198,857,9E,20363,15096,SYR,12953,LGA,6,629,2019,7
85,10540,8202,571,7344,AS,19930,12523,JNU,10299,ANC,6,612,2018,10
29,4205,3786,1067,3971,NK,20416,11298,DFW,14122,PIT,6,698,2018,6
30,0,0,7807,0,CI,19544,12478,JFK,15306,TPE,8,820,2018,4
20,180,98,179,1386,8V,20333,10783,BTT,11630,FAI,4,416,2018,3
60,8580,6179,496,3770,WN,19393,11540,ELP,14683,SAT,6,612,2019,12
72,4680,3532,456,4851,EV,20366,11433,DTW,14524,RIC,6,631,2018,2
4,636,583,2061,1024,B6,20409,10721,BOS,15513,UVF,6,699,2019,12
3,150,119,557,283,AX,20237,13930,ORD,11637,FAR,6,675,2018,11
1,10,4,105,0,13Q,21437,10540,BED,10154,ACK,6,609,2019,7
1,9,4,217,54,AN,21894,13988,OXR,14922,SNS,4,458,2019,10
26,1300,545,975,4077,EV,20366,11146,CRW,12266,IAH,6,675,2018,2
2,100,91,224,92,OO,20304,15380,TVC,13930,ORD,6,629,2018,9
2,152,105,661,175,G7,20500,11193,CVG,10529,BDL,6,638,2019,11
264,50211,43275,547,21342,DL,19790,10397,ATL,11278,DCA,6,699,2018,7
20,0,0,1019,3072,FX,20107,10257,ALB,13244,MEM,6,622,2018,12
25,0,0,200,1049,FX,20107,10693,BNA,13244,MEM,6,622,2018,10
2,256,244,888,288,UA,19977,13930,ORD,11292,DEN,6,698,2019,4
94,16450,13734,1546,20680,WN,19393,13204,MCO,11292,DEN,6,614,2018,11
2,12,2,11,24,H6,20336,11952,GNU,14282,PTU,0,35,2019,11
1,76,55,782,153,9E,20363,13244,MEM,13931,ORF,6,638,2018,4
55,2750,2100,725,5856,EV,20366,13342,MKE,11618,EWR,6,675,2018,1
103,7822,6343,780,11650,9E,20363,12197,HPN,10397,ATL,6,638,2018,10
1,97,48,446,0,AC,19531,16271,YYZ,10721,BOS,6,678,2018,1
1,0,0,60,36,L2,20169,14709,SCC,13767,NUI,5,556,2019,11
15,2145,1573,2042,3723,WN,19393,12990,LIR,10821,BWI,6,612,2019,12
5,895,833,1379,803,UA,19977,12892,LAX,12266,IAH,6,634,2019,6
3,477,420,956,416,AS,19930,13891,ONT,14747,SEA,6,614,2019,1
4,36,0,393,463,H6,20336,10299,ANC,15478,UNK,4,405,2019,8
1,8,0,158,47,H6,20336,11535,ELI,11844,GAL,1,194,2018,11
1,9,6,122,59,H6,20336,10551,BET,14282,PTU,4,416,2019,10
1,30,0,1539,203,LF,21635,12297,IGM,13461,MQY,6,674,2019,3
3,210,88,828,385,OO,20304,12945,LEX,12266,IAH,6,631,2019,11
3,0,0,241,124,5X,19917,11433,DTW,10792,BUF,6,622,2018,5
3,0,0,578,228,5X,19917,14730,SDF,12451,JAX,6,626,2019,3
2,18,0,57,36,8E,20331,13970,OTZ,11411,DRG,1,194,2018,3
1,0,0,182,34,5X,19917,14814,SHV,12992,LIT,6,622,2019,10
14,2184,1916,732,1482,G4,20368,12889,LAS,14252,PSC,6,698,2019,7
30,2280,1856,429,1929,YX,20452,12266,IAH,13158,MAF,6,673,2018,9
1,6,1,320,66,3EQ,21974,15618,VNY,14771,SFO,6,639,2019,3
25,4000,2961,1242,4257,DL,19790,10423,AUS,12892,LAX,6,614,2018,5
1,9,3,38,10,V8,20346,12748,KNK,13715,NNL,4,479,2018,10
8,1512,571,235,400,09Q,21161,13303,MIA,12073,HAV,6,614,2018,1
4,700,472,1164,526,WN,19393,14679,SAN,10423,AUS,6,838,2019,2
30,1500,699,667,3193,OO,20304,13241,MEI,13930,ORD,6,629,2019,3
4,720,576,588,322,F9,20436,12448,JAN,13204,MCO,6,694,2018,11
1,157,144,1104,180,DL,19790,15304,TPA,15096,SYR,6,694,2019,5
1,6,0,61,46,K3,20383,14229,PPV,12815,KTB,0,40,2018,2
5,875,735,942,546,WN,19393,10693,BNA,10721,BOS,6,838,2019,2
54,8100,7232,1620,12388,UA,19977,12953,LGA,11292,DEN,6,694,2018,3
9,1350,1106,2041,0,BW,19542,12478,JFK,15052,SVD,6,614,2018,8
6,894,778,752,646,DL,19790,11193,CVG,10721,BOS,6,655,2018,6
210,31953,28996,2704,73679,UA,19977,10721,BOS,14771,SFO,6,622,2018,8
1,9,9,209,54,AN,21894,12127,HHR,16817,NV6,4,458,2019,6
36,288,114,140,1425,4B,21599,12559,JST,10821,BWI,4,479,2019,2
5,0,0,1139,812,FX,20107,10721,BOS,13244,MEM,7,740,2018,1
3,546,320,864,394,NK,20416,12451,JAX,13930,ORD,6,722,2019,2
98,6370,5356,88,2930,OH,20397,10868,CAE,11057,CLT,6,631,2019,5
3,0,0,71,91,EM,20263,14747,SEA,13540,MVW,4,416,2018,7
39,6474,5616,1721,7878,UA,19977,14747,SEA,13930,ORD,6,614,2018,12
5,0,0,299,253,5X,19917,11996,GSP,14730,SDF,6,691,2019,4
70,10010,8408,472,4807,WN,19393,10994,CHS,10821,BWI,6,612,2018,3
1,189,162,1292,156,SY,20422,10590,IFP,15008,STC,6,614,2018,6
20,3720,3369,1092,2994,G4,20368,10627,BIS,10466,AZA,6,694,2019,12
1,8,7,80,29,H6,20336,15785,WLK,14804,SHG,1,194,2018,5
79,6004,4936,821,9397,MQ,20398,13485,MSN,11298,DFW,6,673,2018,1
1,175,151,404,69,WN,19393,13204,MCO,10397,ATL,6,838,2018,11
12,1800,1686,861,1484,AA,19805,14100,PHL,13204,MCO,6,694,2019,4
1,8,0,191,33,LF,21635,13461,MQY,11790,FTY,6,684,2018,3
11,1452,1380,689,1003,DL,19790,14747,SEA,14869,SLC,6,698,2018,2
19,3553,2235,507,1393,AA,19805,14107,PHX,14869,SLC,6,699,2019,11
1,285,153,5329,563,AA,19805,11298,DFW,13518,MUC,6,889,2019,6
13,0,0,3417,0,BR,20005,10299,ANC,10397,ATL,6,627,2019,6
1,7,2,1390,174,0WQ,21352,12892,LAX,12191,HOU,6,651,2018,10
2,350,342,1557,369,WN,19393,14679,SAN,15016,STL,6,838,2018,6
4,640,599,1464,713,AA,19805,14771,SFO,11298,DFW,6,614,2018,6
51,8106,7096,2057,13574,B6,20409,10411,AUA,10721,BOS,6,694,2019,4
1,50,1,621,90,1AQ,21477,14831,SJC,14107,PHX,6,675,2019,1
1,150,149,411,61,AA,19805,11278,DCA,11193,CVG,6,694,2018,8
31,8431,5452,5286,18718,AA,19805,11298,DFW,11625,EZE,6,627,2018,8
17,0,0,548,1321,AS,19930,13970,OTZ,10299,ANC,6,612,2019,7
31,4433,4026,1891,7219,WN,19393,14107,PHX,14492,RDU,6,612,2018,8
5,0,0,1516,872,FX,20107,10713,BOI,13244,MEM,6,691,2019,11
1,76,73,393,56,OO,20304,13198,MCI,13487,MSP,6,638,2019,4
13,3614,2664,4013,5158,HA,19690,12169,HND,12758,KOA,6,696,2018,1
2,226,221,992,0,WS,20229,16229,YVR,12889,LAS,6,633,2019,4
23,1748,1463,201,928,YX,20452,12266,IAH,11140,CRP,6,673,2019,5
81,12960,8085,507,6023,AA,19805,14869,SLC,14107,PHX,6,614,2018,4
1,100,84,75,16,B6,20409,13931,ORF,14524,RIC,6,678,2018,10
68,5168,3709,544,5290,9E,20363,11057,CLT,12953,LGA,6,638,2018,12
27,2052,1707,1384,5117,OO,20304,13851,OKC,14771,SFO,6,673,2019,9
2,1,0,114,72,CH,20257,10739,BRD,13487,MSP,4,404,2018,7
30,4800,3902,1144,5024,AA,19805,14027,PBI,13930,ORD,6,614,2018,7
88,11264,9800,168,3061,AA,19805,11057,CLT,10994,CHS,6,698,2018,10
31,11501,10028,4744,0,LH,19554,13204,MCO,11760,FRA,8,819,2018,8
85,4250,3351,199,3829,EV,20366,11618,EWR,11278,DCA,6,675,2019,12
1,138,67,1315,0,Y4,21351,13930,ORD,13514,MTY,6,698,2018,1
12,2232,2040,862,1308,F9,20436,12892,LAX,11292,DEN,6,722,2018,12
13,2275,1919,526,923,WN,19393,10397,ATL,14122,PIT,6,614,2018,11
26,0,0,4308,0,CK,20362,10299,ANC,14309,PVG,8,819,2018,8
34,4488,3829,834,3891,DL,19790,12892,LAX,14057,PDX,6,698,2018,8
107,13696,9694,763,11150,UA,19977,12266,IAH,13252,MEX,6,698,2018,5
1,187,179,2106,323,AA,19805,14679,SAN,14122,PIT,6,699,2019,8
1,128,120,628,113,UA,19977,11292,DEN,12889,LAS,6,698,2018,3
8,1328,1184,1280,1226,UA,19977,12266,IAH,16271,YYZ,6,614,2019,4
24,4488,3260,912,3215,AA,19805,11057,CLT,12266,IAH,6,699,2018,10
4,304,281,834,483,9E,20363,13204,MCO,14122,PIT,6,638,2019,7
50,3450,2806,155,2032,YX,20452,11066,CMH,11433,DTW,6,677,2018,1
9,81,31,64,234,H6,20336,13873,OME,12822,KTS,4,416,2018,4
1,8,1,1265,192,27Q,21652,14259,PSM,10519,BCT,6,774,2019,12
19,1444,1276,390,1144,OO,20304,11193,CVG,14492,RDU,6,638,2018,6
6,1116,1020,776,593,F9,20436,14262,PSP,11292,DEN,6,722,2019,4
3,525,441,236,132,WN,19393,12892,LAX,12889,LAS,6,838,2018,10
31,1550,1113,349,1686,OO,20304,12892,LAX,14794,SGU,6,629,2018,3
19,3434,2588,1878,0,Y4,21351,13796,OAK,13252,MEX,6,722,2018,7
1,291,269,2556,304,DL,19790,12892,LAX,12173,HNL,6,627,2018,11
1,9,3,95,40,8E,20331,13873,OME,11535,ELI,4,415,2019,1
8,2034,1867,5109,0,DE,20120,11760,FRA,14747,SEA,6,626,2018,2
1,150,121,174,47,UA,19977,11977,GRB,13930,ORD,6,694,2018,10
13,0,0,280,609,5X,19917,14100,PHL,10721,BOS,6,622,2019,12
1,0,0,115,45,7S,20330,11952,GNU,10551,BET,4,412,2019,4
5,0,0,6485,3229,PO,20100,14309,PVG,12892,LAX,8,819,2019,2
