departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
1,50,39,120,58,9E,20363,11433,DTW,11986,GRR,6,629,2019,12
1,150,0,602,106,09Q,21161,11995,GSO,15016,STL,6,617,2018,2
16,2880,2731,773,1672,F9,20436,11193,CVG,15304,TPA,6,694,2017,2
60,6600,6160,867,8045,DL,19790,12889,LAS,14747,SEA,6,608,2019,4
5,750,715,2319,0,LR,19556,12892,LAX,14677,SAL,6,694,2017,11
21,3003,2404,1468,4203,WN,19393,11259,DAL,13796,OAK,6,612,2016,5
75,11173,8974,223,2855,DL,19790,10397,ATL,15249,TLH,6,655,2016,10
55,3795,2261,184,2692,YX,20452,10721,BOS,12953,LGA,6,677,2019,10
44,7700,5265,1751,9930,WN,19393,10693,BNA,14679,SAN,6,614,2019,8
10,1530,1418,1483,1936,DL,19790,10397,ATL,13269,MGA,6,694,2016,6
3,24,8,223,127,0WQ,21352,10800,BUR,12889,LAS,6,684,2017,6
57,2849,2307,557,4909,MQ,20398,13930,ORD,11637,FAR,6,675,2018,6
2,252,126,376,110,SY,20422,12266,IAH,11973,GPT,6,612,2016,12
27,3510,2964,800,0,WS,20229,14771,SFO,16229,YVR,6,612,2016,6
11,1749,1159,2435,3126,AS,19930,12758,KOA,14893,SMF,6,614,2019,8
1,44,28,246,52,MQ,20398,13851,OKC,11867,GCK,6,676,2019,10
29,7743,6981,3819,15176,UA,19977,12173,HNL,13744,NRT,6,627,2016,2
34,6120,5675,590,3032,DL,19790,14869,SLC,12892,LAX,6,888,2016,10
13,1872,1278,1486,0,9V,21142,13303,MIA,10658,BLA,6,617,2018,3
75,9600,7977,1032,9413,AA,19805,10423,AUS,11057,CLT,6,698,2019,1
13,1950,1414,1009,1942,F9,20436,14107,PHX,14057,PDX,6,698,2017,1
1,9,8,35,12,7S,20330,14130,PKA,11492,EEK,4,479,2016,4
30,6900,6263,757,3124,F9,20436,13204,MCO,11193,CVG,6,699,2017,6
1,76,60,794,107,MQ,20398,14683,SAT,11292,DEN,6,673,2018,7
2,0,0,130,57,5V,20408,15478,UNK,11844,GAL,6,640,2016,3
25,1900,1775,296,1391,YX,20452,11066,CMH,13930,ORD,6,673,2016,5
7,490,376,639,622,OO,20304,15376,TUS,11292,DEN,6,631,2016,7
149,23120,20573,2611,50740,AA,19805,10721,BOS,12892,LAX,6,614,2015,8
16,3583,3003,4278,8864,DL,19790,11651,FCO,12478,JFK,6,626,2017,3
35,5250,4812,1681,7445,B6,20409,12478,JFK,15084,SXM,6,694,2017,8
100,1389,1266,59,2748,YR,20424,10661,BLD,10011,1G4,4,485,2019,5
84,15119,14200,1927,18336,DL,19790,14747,SEA,11433,DTW,6,888,2019,7
20,5860,4831,4263,0,LH,19554,13518,MUC,12264,IAD,6,359,2019,12
1,140,81,304,45,AA,19805,12992,LIT,11298,DFW,6,655,2016,9
1,0,0,1475,0,VIQ,20428,11057,CLT,14843,SJU,8,880,2015,9
2,0,0,812,198,5Y,20007,11298,DFW,11193,CVG,6,625,2019,3
60,4560,4315,543,5007,QX,19687,13796,OAK,14057,PDX,6,673,2019,12
21,1050,933,655,2377,EV,20366,16149,YOW,13930,ORD,6,675,2017,12
3,0,0,1455,846,L2,20169,10299,ANC,15090,SYA,5,556,2018,11
49,6272,5406,1969,11275,UA,19977,14771,SFO,10693,BNA,6,698,2019,5
4,36,0,112,156,7S,20330,10551,BET,13894,OOK,4,416,2015,12
4,496,478,290,236,US,20355,13931,ORF,11057,CLT,6,698,2015,4
16,0,0,120,531,FX,20107,11884,GEG,14252,PSC,1,110,2018,7
29,14964,13543,5583,0,AF,19532,14771,SFO,10920,CDG,8,882,2016,4
1,128,124,2446,296,UA,19977,13204,MCO,14771,SFO,6,698,2019,9
2,0,0,2182,0,KE,19550,10397,ATL,14747,SEA,8,821,2019,1
1,69,66,881,155,OO,20304,13487,MSP,11921,GJT,6,631,2018,2
1,180,158,334,62,DL,19790,13487,MSP,13930,ORD,6,888,2017,6
42,4578,3095,184,1619,DL,19790,12953,LGA,10721,BOS,6,723,2019,9
86,8600,6015,413,6200,B6,20409,10721,BOS,12264,IAD,6,678,2017,7
1,173,106,1171,165,GL,20402,11612,EVV,11032,CUN,6,614,2017,11
2,18,0,100,83,7S,20330,12195,HPB,12807,KSM,4,416,2018,11
5,750,584,268,225,AA,19805,14100,PHL,14122,PIT,6,694,2019,4
1,9,0,204,43,V8,20346,10299,ANC,12748,KNK,4,479,2016,1
32,0,0,645,2674,FX,20107,12339,IND,11618,EWR,7,730,2019,5
1,159,86,548,75,AS,19930,10299,ANC,13970,OTZ,6,614,2018,9
1,179,58,667,90,UA,19977,12266,IAH,11540,ELP,6,888,2018,11
1,183,176,80,17,UA,19977,14100,PHL,11618,EWR,6,626,2016,7
19,2850,2224,1558,4032,US,20355,14100,PHL,11292,DEN,6,694,2015,5
23,1495,1207,214,983,EV,20366,14685,SAV,10397,ATL,6,631,2017,1
1,189,167,3465,0,BA,19540,11618,EWR,12972,LHR,6,626,2015,1
30,8119,7016,3861,14239,UA,19977,10920,CDG,12264,IAD,6,627,2018,9
3,339,287,1188,0,WS,20229,14635,RSW,16271,YYZ,6,633,2016,6
1,0,0,491,88,FX,20107,13930,ORD,13244,MEM,7,732,2015,3
2,18,11,33,28,H6,20336,15861,WTK,14485,RDB,1,194,2019,9
7,36,0,117,302,7S,20330,15282,TNK,10551,BET,4,416,2017,10
1,143,134,468,96,WN,19393,13204,MCO,11057,CLT,6,619,2016,3
26,1820,1763,534,2141,YV,20378,12264,IAD,10397,ATL,6,631,2018,6
6,978,865,1109,852,AS,19930,14312,PVR,14679,SAN,6,614,2015,7
29,2204,1599,374,2038,YV,20378,12992,LIT,12266,IAH,6,673,2018,2
33,7722,6833,2182,10045,DL,19790,10397,ATL,14747,SEA,6,623,2018,11
27,1350,984,710,2908,MQ,20398,11995,GSO,13303,MIA,6,675,2016,8
1,143,127,494,76,WN,19393,13495,MSY,14683,SAT,6,619,2017,3
2,18,8,57,40,8E,20331,13970,OTZ,11411,DRG,1,194,2015,12
2,0,0,370,150,L2,20169,10299,ANC,12214,HSL,5,556,2016,7
31,5032,4586,328,1656,AA,19805,10693,BNA,11057,CLT,6,614,2019,3
13,897,617,308,691,CP,21167,14831,SJC,12892,LAX,6,677,2016,7
8,1928,1558,5728,0,SU,19573,15058,SVO,13303,MIA,6,687,2015,4
1,9,4,48,16,8E,20331,12844,KVL,14485,RDB,4,415,2019,5
56,2800,1541,456,4152,AX,20237,12896,LBB,11292,DEN,6,675,2018,1
52,2600,1953,552,4587,EV,20366,13930,ORD,12992,LIT,6,675,2017,1
10,1870,1626,1979,2170,AA,19805,14107,PHX,11278,DCA,6,699,2015,11
2,100,68,427,129,S5,20448,14492,RDU,12478,JFK,6,675,2015,1
5,785,703,1197,775,DL,19790,14027,PBI,10721,BOS,6,694,2019,1
2,152,65,378,118,S5,20448,12953,LGA,10581,BGR,6,673,2016,3
81,11583,9206,829,10017,WN,19393,13204,MCO,12339,IND,6,612,2017,3
30,10470,9368,6703,0,TK,19821,16858,IST,14771,SFO,6,637,2019,11
45,7875,5409,1642,10593,WN,19393,12191,HOU,13796,OAK,6,614,2017,1
52,10348,7767,3819,0,JL,19548,13744,NRT,12173,HNL,6,626,2019,12
23,4301,3657,951,3081,AA,19805,14100,PHL,14027,PBI,6,699,2018,12
30,4290,4116,1698,6540,WN,19393,10423,AUS,10721,BOS,6,612,2016,9
18,900,809,589,1356,AX,20237,11292,DEN,11423,DSM,6,675,2019,9
2,12,5,90,100,4Y,20324,13894,OOK,12831,KUK,0,35,2016,6
5,0,0,851,526,FX,20107,13244,MEM,11697,FLL,7,732,2019,11
30,4812,4237,2089,7117,AA,19805,12889,LAS,11278,DCA,6,614,2019,1
2,18,0,134,96,I4,21594,12728,KLW,14828,SIT,4,479,2019,7
10,1680,1615,1385,0,WS,20229,16257,YYC,13930,ORD,6,614,2017,8
1,9,1,47,34,2O,20443,13863,OLH,10170,ADQ,1,131,2019,11
62,10340,9106,2153,15374,AA,19805,14107,PHX,12478,JFK,6,614,2019,12
11,1584,1268,1219,1703,AS,19930,14831,SJC,14832,SJD,6,617,2016,3
4,16,7,67,168,J5,20337,12523,JNU,14062,PEC,0,35,2017,9
7,1225,1152,1111,976,WN,19393,15304,TPA,10529,BDL,6,614,2018,5
3,537,455,1476,562,UA,19977,12990,LIR,12266,IAH,6,888,2018,2
25,1250,1021,185,1085,PT,20427,11057,CLT,12323,ILM,4,484,2015,3
1,150,146,1649,260,DL,19790,12889,LAS,11823,FWA,6,694,2015,6
1,126,124,1717,209,DL,19790,13487,MSP,11244,CZM,6,698,2016,4
1,76,0,313,46,OO,20304,13198,MCI,13851,OKC,6,673,2017,3
75,10500,9019,853,9114,AA,19805,13342,MKE,11298,DFW,6,655,2018,6
40,5720,4998,540,3088,WN,19393,11697,FLL,13180,MBJ,6,612,2019,11
207,15731,11256,109,5192,CP,21167,14679,SAN,12892,LAX,6,673,2018,9
1,50,48,214,72,OO,20304,10397,ATL,10693,BNA,6,629,2017,2
1,69,69,1008,118,OO,20304,13487,MSP,11618,EWR,6,631,2019,1
1,126,115,882,106,SY,20422,11973,GPT,11986,GRR,6,612,2018,11
5,350,306,641,480,G7,20500,11298,DFW,11292,DEN,6,631,2019,10
8,1440,1106,995,1170,G4,20368,14761,SFB,15370,TUL,6,694,2018,1
1,50,43,931,160,MQ,20398,10210,AGU,10279,AMA,6,675,2018,1
8,1200,892,534,605,UA,19977,10397,ATL,12264,IAD,6,694,2019,12
13,1638,1548,1440,2263,UA,19977,14107,PHX,13930,ORD,6,612,2019,6
45,0,0,393,2687,FX,20107,13244,MEM,13198,MCI,7,730,2017,8
88,4400,3807,241,3951,OO,20304,12007,GTR,10397,ATL,6,629,2019,4
2,88,82,489,151,MQ,20398,11111,COU,11298,DFW,6,676,2016,2
20,5696,5326,3962,0,AF,19532,11433,DTW,10920,CDG,6,627,2018,3
26,5174,4759,1299,4096,DL,19790,12889,LAS,13487,MSP,6,622,2017,8
6,1080,785,2161,1786,F9,20436,11042,CLE,14771,SFO,6,694,2017,4
16,0,0,279,722,5X,19917,10792,BUF,14100,PHL,6,622,2017,11
2,236,192,1597,416,UA,19977,12016,GUM,13408,MNL,6,612,2016,1
48,9546,8620,2486,14635,DL,19790,12892,LAX,13830,OGG,6,622,2019,10
25,0,0,2846,0,BR,20005,10299,ANC,13930,ORD,6,627,2018,9
1,76,72,1282,185,OO,20304,11259,DAL,10713,BOI,6,673,2018,7
26,3900,3022,1014,0,TA,19574,13303,MIA,13269,MGA,6,694,2017,8
1,69,49,759,117,YX,20452,11278,DCA,13204,MCO,6,677,2017,6
11,88,29,46,170,H6,20336,11411,DRG,10640,BKC,1,194,2018,6
48,6864,3459,479,3343,WN,19393,13204,MCO,10599,BHM,6,612,2017,8
39,214,0,56,1334,1SQ,21570,12016,GUM,14582,ROP,0,79,2019,10
10,1680,1320,1055,1417,SY,20422,11298,DFW,12889,LAS,6,614,2018,9
1,65,0,528,89,EV,20366,11433,DTW,13487,MSP,6,631,2016,1
1,6,0,152,66,K2,21820,15257,TLT,14987,SRV,0,35,2019,7
2,0,0,74,56,7S,20330,10640,BKC,13970,OTZ,4,412,2017,9
1,162,144,1016,121,SY,20422,10590,IFP,14683,SAT,6,614,2017,4
4,400,304,1220,699,B6,20409,10721,BOS,14986,SRQ,6,678,2018,4
6,300,206,230,246,OO,20304,11292,DEN,11122,CPR,6,629,2019,3
5,317,187,413,322,OH,20397,14100,PHL,12323,ILM,6,631,2017,9
29,5220,5019,540,2281,NK,20416,13180,MBJ,11697,FLL,6,694,2017,8
4,16,0,49,168,2O,20443,12869,KZB,10170,ADQ,0,40,2016,3
29,1450,1194,430,2063,OO,20304,11003,CID,11433,DTW,6,629,2015,6
30,5400,3888,584,2571,DL,19790,14831,SJC,14869,SLC,6,888,2019,11
1,126,110,1199,170,DL,19790,10397,ATL,11292,DEN,6,698,2016,4
15,2385,1917,2415,4083,AS,19930,14747,SEA,10994,CHS,6,614,2018,11
60,9000,7851,867,6718,B6,20409,13930,ORD,10721,BOS,6,694,2018,7
31,4650,4464,1476,6245,F9,20436,11278,DCA,11292,DEN,6,698,2016,7
3,330,310,432,197,DL,19790,10397,ATL,12339,IND,6,608,2017,7
4,0,0,672,385,FX,20107,14747,SEA,13796,OAK,6,691,2019,2
1,72,58,948,126,DL,19790,11193,CVG,13303,MIA,6,622,2019,4
4,304,185,1012,510,YX,20452,13871,OMA,11278,DCA,6,673,2019,8
1,159,141,2465,340,B6,20409,12478,JFK,10800,BUR,6,699,2017,3
1,179,67,483,70,UA,19977,11292,DEN,11775,FSD,6,888,2019,12
45,6750,6215,1451,8251,B6,20409,12478,JFK,14207,POP,6,694,2016,7
5,45,9,64,114,8E,20331,13873,OME,12822,KTS,1,194,2016,10
9,1431,1363,1739,2068,AS,19930,13930,ORD,14057,PDX,6,614,2017,5
1,179,167,1334,186,09Q,21161,11789,FTW,14681,SAP,6,617,2017,10
41,7380,6774,545,3231,DL,19790,10397,ATL,14027,PBI,6,888,2017,11
10,1500,1255,896,1090,UA,19977,11292,DEN,13342,MKE,6,694,2019,5
1,6,0,65,27,H6,20336,12769,KOT,13434,MOU,0,35,2017,4
1,0,0,617,95,U7,20447,10874,CAK,13244,MEM,6,681,2015,7
26,1976,1281,187,1306,YX,20452,10721,BOS,12478,JFK,6,673,2019,5
6,1116,1050,1587,1134,F9,20436,12889,LAS,10693,BNA,6,722,2019,6
1,3,1,52,24,K2,21820,12709,KKI,11492,EEK,0,36,2018,1
9,2511,2160,4643,0,TB,21552,13303,MIA,10752,BRU,6,626,2016,11
42,0,0,1871,8981,FX,20107,14747,SEA,13244,MEM,7,740,2018,6
8,944,719,436,583,UA,19977,16271,YYZ,13930,ORD,6,612,2017,2
1,8,3,861,0,13Q,21437,13871,OMA,16788,OPN,6,685,2017,12
8,1425,398,1370,0,Y4,21351,14843,SJU,11032,CUN,6,694,2016,4
28,1400,1207,692,3062,OO,20304,11003,CID,11292,DEN,6,629,2015,5
8,0,0,1023,1026,M6,20151,13303,MIA,14677,SAL,6,626,2016,9
12,1536,1075,632,1108,AA,19805,11697,FLL,11057,CLT,6,698,2018,10
1,9,9,19,11,H6,20336,13942,ORV,12268,IAN,4,416,2015,10
11,836,781,507,866,OO,20304,14869,SLC,14107,PHX,6,638,2016,10
194,1746,1149,55,4423,9K,20253,10154,ACK,11615,EWB,1,125,2016,8
36,0,0,2345,0,CX,19779,10299,ANC,12892,LAX,8,821,2015,5
1,157,129,334,55,DL,19790,13487,MSP,13930,ORD,6,694,2019,5
2,12,12,81,77,H6,20336,12831,KUK,12853,KWN,0,35,2017,10
22,4621,3924,5080,12504,DL,19790,14869,SLC,10920,CDG,6,626,2016,12
3,474,187,954,397,UA,19977,12892,LAX,14747,SEA,6,614,2015,10
1,0,0,158,49,5V,20408,15581,VEE,11630,FAI,2,218,2015,8
25,1900,1824,409,1851,YX,20452,10693,BNA,13930,ORD,6,673,2015,10
31,4433,3336,758,2950,WN,19393,12889,LAS,10279,AMA,6,612,2017,6
30,4500,3755,2218,8849,B6,20409,10792,BUF,12892,LAX,6,694,2018,5
67,3350,2717,144,1930,OO,20304,13487,MSP,11337,DLH,6,629,2018,3
1,0,0,184,33,M6,20151,13605,NAS,13303,MIA,6,625,2016,10
89,4450,3134,268,4320,EV,20366,14633,RST,13930,ORD,6,675,2017,9
87,3217,2484,90,2512,PT,20427,10821,BWI,14100,PHL,4,483,2015,6
1,10,2,757,0,13Q,21437,10693,BNA,15167,TEB,6,669,2019,10
11,550,445,674,1165,OO,20304,10713,BOI,12892,LAX,6,629,2016,3
23,3450,2833,2057,6137,B6,20409,10721,BOS,10411,AUA,6,694,2015,9
1,179,0,1391,186,09Q,21161,10792,BUF,12073,HAV,6,617,2018,3
28,4060,3480,1747,6920,NK,20416,10397,ATL,12889,LAS,6,698,2017,2
15,2250,2016,2358,4617,UA,19977,12264,IAD,14893,SMF,6,694,2019,8
12,2760,2570,1434,2349,F9,20436,11042,CLE,11032,CUN,6,699,2017,6
132,21120,19207,1045,18173,AA,19805,14843,SJU,13303,MIA,6,614,2018,6
17,0,0,5756,0,CV,19545,12892,LAX,13113,LUX,8,820,2016,8
3,0,0,376,205,U7,20447,14879,SLP,13061,LRD,6,681,2019,8
1,126,120,1034,131,UA,19977,11618,EWR,14986,SRQ,6,612,2018,10
94,4700,4157,199,4102,OO,20304,14487,RDD,14771,SFO,6,629,2019,7
3,537,495,2065,804,UA,19977,12264,IAD,12889,LAS,6,634,2015,7
46,0,0,1133,6036,FX,20107,13244,MEM,13296,MHT,6,626,2015,10
10,60,31,4,57,H6,20336,12831,KUK,13770,NUP,0,35,2019,3
5,859,654,140,151,UA,19977,10423,AUS,12266,IAH,6,634,2016,1
10,2190,1405,6871,7198,UA,19977,11172,CTU,14771,SFO,6,887,2017,3
14,1400,1278,1609,3310,B6,20409,10721,BOS,12191,HOU,6,678,2017,2
22,6512,6055,5670,0,TN,20162,10920,CDG,12892,LAX,8,871,2017,9
4,0,0,71,112,FX,20107,16101,YKM,14252,PSC,4,416,2015,2
31,4433,3114,1129,4470,WN,19393,14679,SAN,14683,SAT,6,612,2019,7
1,242,180,539,74,UA,19977,13198,MCI,11193,CVG,6,624,2015,10
14,0,0,2511,4394,5X,19917,14100,PHL,13796,OAK,6,626,2015,4
47,2068,1810,691,4436,MQ,20398,11298,DFW,13367,MLI,6,676,2016,11
86,12298,9900,238,3470,WN,19393,11259,DAL,15370,TUL,6,612,2019,12
76,5775,4327,431,4991,9E,20363,14492,RDU,12953,LGA,6,638,2016,3
1,72,0,952,115,DL,19790,14869,SLC,16232,YWG,6,622,2017,3
1,76,63,408,67,OO,20304,11986,GRR,13487,MSP,6,638,2015,1
110,8360,6372,226,5052,OH,20397,11057,CLT,10397,ATL,6,638,2019,3
1,145,124,455,64,NK,20416,12898,LBE,13577,MYR,6,698,2016,8
8,72,37,28,99,H6,20336,13434,MOU,14234,PQS,4,416,2015,4
80,10080,8352,2434,25917,UA,19977,11618,EWR,14908,SNA,6,612,2019,9
2,2,0,145,147,7S,20330,10640,BKC,15478,UNK,0,35,2017,9
5,871,620,1911,1075,UA,19977,14771,SFO,13495,MSY,6,634,2016,2
1,5,3,33,16,K2,21820,15862,WTL,15798,WNA,0,35,2019,11
12,2136,1973,1009,1789,AS,19930,14107,PHX,14057,PDX,6,634,2019,11
70,10988,9735,626,6093,DL,19790,14679,SAN,14869,SLC,6,694,2019,5
2,100,94,1154,335,AX,20237,11066,CMH,11292,DEN,6,675,2016,6
163,12388,9292,373,10673,CP,21167,12892,LAX,14893,SMF,6,673,2019,2
14,700,535,710,1453,MQ,20398,13303,MIA,11995,GSO,6,675,2017,12
3,195,187,738,296,EV,20366,13342,MKE,12953,LGA,6,631,2015,12
23,4140,3485,1120,3384,NK,20416,13930,ORD,14635,RSW,6,694,2017,5
24,1534,1429,1250,3779,MQ,20398,14869,SLC,13930,ORD,6,631,2016,4
14,700,475,122,485,MQ,20398,10469,AZO,13930,ORD,6,675,2019,9
0,0,0,280,60,YV,20378,10140,ABQ,11109,COS,6,673,2018,8
28,2128,1649,231,1211,YX,20452,12339,IND,11433,DTW,6,673,2017,12
13,988,929,1050,1642,9E,20363,13487,MSP,10529,BDL,6,638,2019,6
31,2015,1135,651,3001,OH,20397,11057,CLT,13342,MKE,6,631,2019,10
23,1150,926,655,1996,AX,20237,13930,ORD,10135,ABE,6,675,2017,2
3,450,425,2174,834,F9,20436,13303,MIA,12889,LAS,6,698,2016,7
7,1015,963,762,697,NK,20416,11697,FLL,15013,STI,6,698,2017,4
19,0,0,3799,0,KE,19550,10299,ANC,12277,ICN,8,819,2016,9
3,540,480,1154,507,F9,20436,11066,CMH,11292,DEN,6,694,2019,11
26,2860,1736,237,1108,DL,19790,13342,MKE,11433,DTW,6,608,2019,2
1,162,61,282,55,SY,20422,13487,MSP,13871,OMA,6,614,2015,5
7,0,0,40,132,7S,20330,10551,BET,11492,EEK,4,412,2019,3
14,1776,1557,1276,2467,SY,20422,13487,MSP,14107,PHX,6,612,2017,1
6,36,13,95,330,H6,20336,10551,BET,10304,ANI,0,35,2019,11
30,4500,3957,1047,4410,B6,20409,14986,SRQ,12953,LGA,6,694,2016,6
117,18720,15187,337,6053,DL,19790,12892,LAX,14771,SFO,6,614,2019,8
35,2450,2201,651,3377,G7,20500,11433,DTW,13871,OMA,6,631,2017,6
2,18,7,80,57,8E,20331,13970,OTZ,14485,RDB,4,416,2015,6
10,90,20,95,378,H6,20336,11535,ELI,13873,OME,4,416,2019,10
2,100,49,435,141,EV,20366,11298,DFW,14588,ROW,6,629,2015,12
30,3724,2286,1652,6215,UA,19977,11793,FUK,12016,GUM,6,612,2018,6
5,905,643,93,111,AS,19930,10666,BLI,14747,SEA,6,634,2016,5
5,45,8,166,291,8E,20331,13111,LUR,13970,OTZ,4,415,2017,7
193,965,513,16,2684,2E,20319,12184,HOM,14942,SOV,0,35,2017,10
4,716,661,1322,651,UA,19977,14312,PVR,11292,DEN,6,888,2019,10
1,179,171,1783,253,UA,19977,10312,ANU,11618,EWR,6,888,2018,8
1,228,165,913,121,NK,20416,10158,ACY,15304,TPA,6,699,2019,5
32,4800,3382,541,2294,UA,19977,11292,DEN,15370,TUL,6,694,2017,5
14,0,0,576,1686,FX,20107,10732,BQN,15610,VLN,1,110,2015,1
3,27,5,213,267,GV,20455,12784,KPV,10245,AKN,4,416,2015,3
36,5148,4708,1844,8753,WN,19393,13232,MDW,13796,OAK,6,612,2018,6
43,258,73,16,669,3F,21111,13504,MTM,15741,WFB,0,40,2019,9
5,380,275,508,348,9E,20363,10397,ATL,11823,FWA,6,638,2019,7
5,250,247,991,619,OO,20304,14057,PDX,11292,DEN,6,629,2017,2
27,4563,2293,1114,0,AC,19531,14262,PSP,16229,YVR,6,614,2018,12
25,1748,1580,612,2058,YX,20452,13930,ORD,11278,DCA,6,677,2017,3
30,4488,3948,2039,8486,F9,20436,13204,MCO,12889,LAS,6,698,2015,11
1,9,0,53,20,KAH,20272,11762,FRD,16016,YCD,4,416,2015,5
48,8790,8170,2342,12168,AA,19805,12892,LAX,13303,MIA,6,622,2015,11
24,3984,2974,259,1152,G4,20368,12889,LAS,11638,FAT,6,655,2016,2
14,0,0,958,1554,GFQ,20166,13061,LRD,13461,MQY,7,715,2015,11
1,173,138,272,43,GL,20402,13461,MQY,12223,HTS,6,614,2016,11
18,2232,1300,261,729,AS,19930,10299,ANC,11630,FAI,6,612,2017,4
8,1248,1082,1210,1200,G4,20368,10423,AUS,14122,PIT,6,698,2017,9
68,9724,8510,1182,10356,WN,19393,14679,SAN,11259,DAL,6,612,2018,6
1,132,130,1026,134,DL,19790,11648,FCA,13487,MSP,6,698,2016,9
1,143,141,1090,154,WN,19393,10423,AUS,12889,LAS,6,619,2017,5
116,16588,15222,616,9867,WN,19393,10693,BNA,13204,MCO,6,612,2019,10
22,1100,394,190,805,EV,20366,12266,IAH,10185,AEX,6,675,2017,8
94,13160,11031,175,3372,AA,19805,13851,OKC,11298,DFW,6,655,2016,12
19,0,0,485,1449,FX,20107,11823,FWA,13244,MEM,6,622,2018,1
33,1650,1229,463,2356,MQ,20398,11775,FSD,13930,ORD,6,675,2019,7
48,9436,7851,1951,11488,B6,20409,12478,JFK,10411,AUA,6,699,2019,2
1,179,110,2127,257,UA,19977,12266,IAH,10717,BON,6,634,2016,9
103,14729,10978,272,4775,WN,19393,10693,BNA,15016,STL,6,612,2019,10
1,50,22,328,68,OH,20397,11996,GSP,14524,RIC,6,629,2015,9
67,0,0,1796,12926,5X,19917,13891,ONT,14730,SDF,6,626,2019,12
121,6050,4771,67,2290,OO,20304,13930,ORD,13342,MKE,6,629,2018,7
20,0,0,1045,2572,M6,20151,13303,MIA,14843,SJU,6,626,2016,7
1,0,0,1189,155,5X,19917,14843,SJU,13204,MCO,6,691,2015,7
48,3641,2845,604,4854,CP,21167,14730,SDF,13487,MSP,6,673,2017,11
1,54,0,1085,140,DL,19790,11618,EWR,13303,MIA,6,698,2016,2
4,704,695,1045,546,AA,19805,14843,SJU,13303,MIA,6,622,2016,9
26,0,0,3386,0,CI,19544,10299,ANC,12478,JFK,8,820,2018,7
1,167,112,1372,186,UA,19977,11298,DFW,11618,EWR,6,634,2015,6
6,456,424,564,566,OO,20304,14570,RNO,14747,SEA,6,673,2019,1
22,3520,3008,1103,2893,AA,19805,10423,AUS,13303,MIA,6,614,2015,10
1,300,261,2176,0,AC,19531,12892,LAX,16271,YYZ,6,627,2018,9
1,189,146,754,107,SY,20422,10849,BZN,10590,IFP,6,614,2019,10
2,140,138,775,208,G7,20500,10423,AUS,11292,DEN,6,631,2019,2
1,128,71,522,67,UA,19977,14771,SFO,10713,BOI,6,698,2019,9
21,3651,2798,436,1569,UA,19977,16271,YYZ,13930,ORD,6,634,2016,2
3,537,484,1553,0,Y4,21351,12892,LAX,13252,MEX,6,694,2019,5
22,3300,2795,447,1481,UA,19977,14771,SFO,14679,SAN,6,694,2016,4
2,220,151,231,82,DL,19790,11433,DTW,12339,IND,6,608,2017,11
55,3575,2443,281,2994,OH,20397,12945,LEX,11057,CLT,6,631,2019,1
6,1290,1073,1590,1266,G4,20368,12339,IND,12889,LAS,6,622,2016,9
1,13,9,612,78,3EQ,21974,12889,LAS,10325,APA,6,641,2019,6
5,900,671,1990,1191,DL,19790,14869,SLC,12478,JFK,6,888,2016,5
4,0,0,1235,611,5Y,20007,11298,DFW,12892,LAX,8,819,2019,8
61,3050,2597,323,3267,ZW,20046,12323,ILM,12264,IAD,6,629,2019,8
7,1275,1091,920,930,G4,20368,14761,SFB,15919,XNA,6,694,2019,1
8,608,427,1012,1209,S5,20448,11278,DCA,13871,OMA,6,673,2015,7
12,0,0,848,1343,5X,19917,14739,SDQ,13303,MIA,6,622,2016,7
25,1250,1042,331,1432,OH,20397,11278,DCA,11057,CLT,6,629,2015,8
109,15587,13407,580,9168,WN,19393,10140,ABQ,11259,DAL,6,612,2019,5
54,0,0,1761,10508,FX,20107,14893,SMF,13244,MEM,7,740,2017,12
149,11324,8498,93,3811,QX,19687,14747,SEA,10666,BLI,4,482,2019,7
10,1280,1232,723,1080,UA,19977,10257,ALB,13930,ORD,6,698,2018,1
4,36,23,179,258,4W,20323,10783,BTT,11630,FAI,1,194,2019,3
6,0,0,4364,2932,KAQ,20370,10971,CGO,10299,ANC,8,819,2017,9
61,11506,8971,2845,19716,AA,19805,13830,OGG,14107,PHX,6,622,2016,7
31,5518,4690,1416,5292,NK,20416,13487,MSP,14635,RSW,6,694,2015,1
1,0,0,384,94,5V,20408,10775,BTI,11630,FAI,2,218,2017,5
45,270,12,13,363,H6,20336,12807,KSM,13434,MOU,0,35,2018,3
3,0,0,1388,496,WI,20195,13303,MIA,13218,MDE,7,740,2015,12
1,143,143,75,79,WN,19393,14893,SMF,13796,OAK,6,612,2015,3
46,3500,1769,204,1955,YX,20452,14122,PIT,11278,DCA,6,673,2017,1
5,830,741,1609,1083,UA,19977,11868,GCM,13930,ORD,6,614,2016,4
84,12514,10776,1096,13593,DL,19790,12953,LGA,13303,MIA,6,655,2015,2
55,8195,6997,749,6013,DL,19790,14576,ROC,10397,ATL,6,655,2019,4
1,168,160,561,84,SY,20422,12888,LAR,10713,BOI,6,614,2018,9
10,500,413,610,808,9E,20363,11433,DTW,13296,MHT,6,629,2015,4
1,160,154,551,71,DL,19790,13495,MSY,13204,MCO,6,614,2016,12
29,6670,5929,1066,4225,F9,20436,13204,MCO,13342,MKE,6,699,2018,12
11,836,789,978,1488,OO,20304,13930,ORD,10423,AUS,6,673,2015,9
