,month,airline_id,carrier,total_gallons,total_cost,year
1675,3,20107.0,FX,101332662.0,202156514,2019
1676,3,20368.0,G4,19699007.0,43520144,2019
1677,3,20166.0,GFQ,389396.0,1036180,2019
1678,3,20402.0,GL,944698.0,2666351,2019
1679,3,19690.0,HA,21943156.0,43417084,2019
1680,3,20370.0,KAQ,6937093.0,16148443,2019
1681,3,21629.0,KD,3255721.0,5691544,2019
1682,3,21634.0,KH,388491.0,770139,2019
1683,3,20372.0,KLQ,359403.0,910805,2019
1684,3,20169.0,L2,186550.0,487617,2019
1685,3,20151.0,M6,2328831.0,5102866,2019
1686,3,20405.0,N8,1134904.0,3499299,2019
1687,3,20108.0,NC,328645.0,723951,2019
1688,3,20416.0,NK,40374673.0,86986328,2019
1689,3,20304.0,OO,8558824.0,20654129,2019
1690,3,20177.0,PFQ,368456.0,856040,2019
1691,3,20100.0,PO,16234745.0,31304299,2019
1692,3,20422.0,SY,7433108.0,18341680,2019
1693,3,20447.0,U7,786265.0,1653073,2019
1694,3,19977.0,UA,297848082.0,597728943,2019
1695,3,20195.0,WI,1343397.0,2932536,2019
1696,3,20310.0,WL,59090.0,133744,2019
1697,3,20377.0,X9,3930718.0,7942304,2019
1698,3,20452.0,YX,13935.0,29768,2019
1699,3,19393.0,WN,180277656.0,359210576,2019
1700,4,21161.0,09Q,1012260.0,2630183,2019
1701,4,21492.0,1BQ,34596.0,87989,2019
1702,4,21712.0,2HQ,257621.0,890987,2019
1703,4,20408.0,5V,333350.0,933152,2019
1704,4,19917.0,5X,72821000.0,149242000,2019
1705,4,20007.0,5Y,50160128.0,110704742,2019
1706,4,19874.0,8C,1096450.0,2058638,2019
1707,4,20190.0,9S,7466445.0,16470015,2019
1708,4,19805.0,AA,291008622.0,589969418,2019
1709,4,19930.0,AS,59726464.0,137208447,2019
1710,4,20409.0,B6,75177112.0,162565520,2019
1711,4,19790.0,DL,296111146.0,598624785,2019
1712,4,20436.0,F9,21622508.0,42763590,2019
1713,4,20107.0,FX,97834857.0,198353000,2019
1714,4,20368.0,G4,17389313.0,39038523,2019
1715,4,20166.0,GFQ,245110.0,650822,2019
1716,4,20402.0,GL,515654.0,1406028,2019
1717,4,19690.0,HA,22033896.0,44830079,2019
1718,4,20370.0,KAQ,7745919.0,17751704,2019
1719,4,21629.0,KD,2461468.0,5346407,2019
1720,4,21634.0,KH,392414.0,793241,2019
1721,4,20372.0,KLQ,228067.0,579469,2019
1722,4,20169.0,L2,167474.0,423245,2019
1723,4,20151.0,M6,2271221.0,5131589,2019
1724,4,20405.0,N8,1431538.0,4086143,2019
1725,4,20108.0,NC,322129.0,697107,2019
1726,4,20416.0,NK,38671302.0,85020397,2019
1727,4,20304.0,OO,8262780.0,20297087,2019
1728,4,20177.0,PFQ,389461.0,900577,2019
1729,4,20100.0,PO,14046615.0,27966203,2019
1730,4,20422.0,SY,5793765.0,14141746,2019
1731,4,20447.0,U7,294896.0,629989,2019
1732,4,19977.0,UA,289084422.0,591706212,2019
1733,4,20195.0,WI,1803776.0,4015883,2019
1734,4,20310.0,WL,79328.0,223759,2019
1735,4,20377.0,X9,4018053.0,10010747,2019
1736,4,20452.0,YX,13919.0,29889,2019
1737,4,19393.0,WN,173423712.0,348343487,2019
1738,5,21161.0,09Q,1432953.0,2864332,2019
1739,5,21492.0,1BQ,21082.0,79229,2019
1740,5,21712.0,2HQ,273216.0,941715,2019
1741,5,20408.0,5V,366102.0,1036250,2019
1742,5,19917.0,5X,75695000.0,159577000,2019
1743,5,20007.0,5Y,49527226.0,112864234,2019
1744,5,19874.0,8C,846706.0,2220003,2019
1745,5,20190.0,9S,7911553.0,18405636,2019
1746,5,19805.0,AA,319972133.0,660653095,2019
1747,5,19930.0,AS,62777186.0,151473132,2019
1748,5,20409.0,B6,74539278.0,167296966,2019
1749,5,19790.0,DL,318173288.0,654812923,2019
1750,5,20436.0,F9,24591649.0,46689995,2019
1751,5,20107.0,FX,104114388.0,217751000,2019
1752,5,20368.0,G4,16494800.0,38336963,2019
1753,5,20166.0,GFQ,211819.0,573613,2019
1754,5,20402.0,GL,402992.0,1189189,2019
1755,5,19690.0,HA,22905599.0,48008106,2019
1756,5,20370.0,KAQ,6490378.0,14963400,2019
1757,5,21629.0,KD,2099089.0,4759269,2019
1758,5,21634.0,KH,387931.0,796746,2019
1759,5,20372.0,KLQ,156660.0,424831,2019
1760,5,20169.0,L2,358406.0,876191,2019
1761,5,20151.0,M6,2308945.0,5257625,2019
1762,5,20405.0,N8,1165113.0,3461525,2019
1763,5,20108.0,NC,210015.0,502062,2019
1764,5,20416.0,NK,42123364.0,94757645,2019
1765,5,20304.0,OO,8838081.0,22436510,2019
1766,5,20177.0,PFQ,363290.0,834670,2019
1767,5,20100.0,PO,15238412.0,31480515,2019
1768,5,20422.0,SY,5448107.0,12484785,2019
1769,5,20447.0,U7,326992.0,718732,2019
1770,5,19977.0,UA,309415363.0,653718728,2019
1771,5,20195.0,WI,1223432.0,2757730,2019
1772,5,20310.0,WL,294940.0,562374,2019
1773,5,20377.0,X9,3304549.0,8218723,2019
1774,5,20452.0,YX,18888.0,41578,2019
1775,5,19393.0,WN,179914831.0,378163574,2019
1776,6,21161.0,09Q,1209735.0,2619835,2019
1777,6,21492.0,1BQ,74296.0,271153,2019
1778,6,21712.0,2HQ,168234.0,493559,2019
1779,6,20408.0,5V,355723.0,924038,2019
1780,6,19917.0,5X,72535000.0,141414000,2019
1781,6,20007.0,5Y,47228695.0,104980555,2019
1782,6,19874.0,8C,773865.0,2004496,2019
1783,6,20190.0,9S,6914484.0,15516395,2019
1784,6,19805.0,AA,327437203.0,636743732,2019
1785,6,19930.0,AS,64578199.0,137655825,2019
1786,6,20409.0,B6,74781183.0,154413079,2019
1787,6,19790.0,DL,336183657.0,712864450,2019
1788,6,20436.0,F9,24596330.0,44641836,2019
1789,6,20107.0,FX,96506510.0,185836494,2019
1790,6,20368.0,G4,20179468.0,42633730,2019
1791,6,20166.0,GFQ,253033.0,649923,2019
1792,6,20402.0,GL,469034.0,1271181,2019
1793,6,19690.0,HA,22337825.0,42539408,2019
1794,6,20370.0,KAQ,7697011.0,16453838,2019
1795,6,21629.0,KD,2921018.0,6164523,2019
1796,6,21634.0,KH,396366.0,743516,2019
1797,6,20372.0,KLQ,148153.0,402882,2019
1798,6,20169.0,L2,397811.0,1040628,2019
1799,6,20151.0,M6,2190840.0,4735681,2019
1800,6,20405.0,N8,547775.0,1929408,2019
1801,6,20108.0,NC,407071.0,787763,2019
1802,6,20416.0,NK,41652339.0,85227413,2019
1803,6,20304.0,OO,8915291.0,20779214,2019
1804,6,20177.0,PFQ,333834.0,765867,2019
1805,6,20100.0,PO,15452032.0,30822556,2019
1806,6,20422.0,SY,7169426.0,15345646,2019
1807,6,20447.0,U7,462561.0,944639,2019
1808,6,19977.0,UA,320238151.0,628169636,2019
1809,6,20195.0,WI,566138.0,1189220,2019
1810,6,20310.0,WL,293553.0,467330,2019
1811,6,20377.0,X9,3496231.0,8303766,2019
1812,6,20452.0,YX,18137.0,38021,2019
1813,6,19393.0,WN,179131347.0,357969700,2019
1814,7,21161.0,09Q,2415527.0,2855729,2019
1815,7,21492.0,1BQ,66793.0,184881,2019
1816,7,21712.0,2HQ,157065.0,500082,2019
1817,7,20408.0,5V,426753.0,1114248,2019
1818,7,19917.0,5X,78211000.0,153068000,2019
1819,7,20007.0,5Y,50202675.0,112595660,2019
1820,7,19874.0,8C,860060.0,2301740,2019
1821,7,20190.0,9S,7821501.0,17201554,2019
1822,7,19805.0,AA,338595043.0,658527259,2019
1823,7,19930.0,AS,67620392.0,146809415,2019
1824,7,20409.0,B6,79776775.0,167225559,2019
1825,7,19790.0,DL,351133142.0,688490352,2019
1826,7,20436.0,F9,26676552.0,50399307,2019
1827,7,20107.0,FX,97439638.0,191556159,2019
1828,7,20368.0,G4,21699207.0,47822962,2019
1829,7,20166.0,GFQ,200761.0,553555,2019
1830,7,20402.0,GL,458574.0,1235733,2019
1831,7,19690.0,HA,23281392.0,45057213,2019
1832,7,20370.0,KAQ,6441271.0,13879609,2019
1833,7,21629.0,KD,2508964.0,5814574,2019
1834,7,21634.0,KH,429557.0,822598,2019
1835,7,20372.0,KLQ,126688.0,326885,2019
1836,7,20169.0,L2,413022.0,1033227,2019
1837,7,20151.0,M6,2368963.0,5307242,2019
1838,7,20405.0,N8,895061.0,3145854,2019
1839,7,20108.0,NC,421503.0,890009,2019
1840,7,20416.0,NK,43349064.0,91576334,2019
1841,7,20304.0,OO,9566241.0,21469274,2019
1842,7,20177.0,PFQ,421335.0,885651,2019
1843,7,20100.0,PO,14441648.0,27605543,2019
1844,7,20422.0,SY,5199530.0,11558121,2019
1845,7,20447.0,U7,306516.0,650875,2019
1846,7,19977.0,UA,328989147.0,645067356,2019
1847,7,20195.0,WI,727737.0,1594189,2019
1848,7,20310.0,WL,132582.0,383491,2019
1849,7,20377.0,X9,4137049.0,9606014,2019
1850,7,20452.0,YX,27361.0,56688,2019
1851,7,19393.0,WN,185099344.0,368451237,2019
1852,8,21161.0,09Q,980418.0,2860293,2019
1853,8,21492.0,1BQ,30612.0,88735,2019
1854,8,21712.0,2HQ,145383.0,414672,2019
1855,8,20408.0,5V,459018.0,1084816,2019
1856,8,19917.0,5X,75375000.0,145773000,2019
1857,8,20007.0,5Y,50506521.0,111933198,2019
1858,8,19874.0,8C,801979.0,2089479,2019
1859,8,20190.0,9S,8134510.0,17917170,2019
1860,8,19805.0,AA,338196501.0,646382308,2019
1861,8,19930.0,AS,66611391.0,139348885,2019
1862,8,20409.0,B6,79758935.0,163627281,2019
1863,8,19790.0,DL,351127851.0,669235386,2019
1864,8,20436.0,F9,26032547.0,47369606,2019
1865,8,20107.0,FX,100380202.0,191393327,2019
1866,8,20368.0,G4,16210186.0,34765065,2019
1867,8,20166.0,GFQ,252935.0,651321,2019
1868,8,20402.0,GL,355481.0,970747,2019
1869,8,19690.0,HA,23783183.0,45063837,2019
1870,8,20370.0,KAQ,7836911.0,18131615,2019
1871,8,21629.0,KD,1333450.0,3027075,2019
1872,8,21634.0,KH,423687.0,799725,2019
1873,8,20372.0,KLQ,114311.0,306425,2019
1874,8,20169.0,L2,309511.0,720095,2019
1875,8,20151.0,M6,2329836.0,5014120,2019
1876,8,20405.0,N8,111071.0,1536643,2019
1877,8,20108.0,NC,465418.0,913881,2019
1878,8,20416.0,NK,42824559.0,88843977,2019
1879,8,20304.0,OO,8790766.0,21267349,2019
1880,8,20177.0,PFQ,386916.0,860924,2019
1881,8,20100.0,PO,12251784.0,24234566,2019
1882,8,20422.0,SY,7081536.0,14431430,2019
1883,8,20447.0,U7,500372.0,1031110,2019
1884,8,19977.0,UA,324688428.0,626433174,2019
1885,8,20195.0,WI,908243.0,1956967,2019
1886,8,20310.0,WL,107448.0,405614,2019
1887,8,20377.0,X9,3363696.0,8349912,2019
1888,8,20452.0,YX,22245.0,46383,2019
1889,8,19393.0,WN,176971032.0,346816200,2019
1890,9,21161.0,09Q,1008138.0,2596549,2019
1891,9,21492.0,1BQ,247449.0,784413,2019
1892,9,21712.0,2HQ,148395.0,508180,2019
1893,9,20408.0,5V,361624.0,932749,2019
1894,9,19917.0,5X,72747000.0,139936000,2019
1895,9,20007.0,5Y,48653184.0,105124378,2019
1896,9,19874.0,8C,819601.0,2146621,2019
1897,9,20190.0,9S,7855357.0,16575741,2019
1898,9,19805.0,AA,303854847.0,582240436,2019
1899,9,19930.0,AS,58850785.0,125986059,2019
1900,9,20409.0,B6,69038422.0,140202692,2019
1901,9,19790.0,DL,303891710.0,602353484,2019
1902,9,20436.0,F9,24188904.0,45457018,2019
1903,9,20107.0,FX,92489207.0,178737055,2019
1904,9,20368.0,G4,10533970.0,22762069,2019
1905,9,20166.0,GFQ,372345.0,928918,2019
1906,9,20402.0,GL,504243.0,1363897,2019
1907,9,19690.0,HA,22684624.0,43073780,2019
1908,9,20370.0,KAQ,6432213.0,13584499,2019
1909,9,21629.0,KD,2560152.0,5261945,2019
1910,9,21634.0,KH,390699.0,743115,2019
1911,9,20372.0,KLQ,150717.0,392186,2019
1912,9,20169.0,L2,333868.0,785576,2019
1913,9,20151.0,M6,2074241.0,4496492,2019
1914,9,20405.0,N8,392264.0,2082226,2019
1915,9,20108.0,NC,368557.0,747636,2019
1916,9,20416.0,NK,35898679.0,73426677,2019
1917,9,20304.0,OO,8834786.0,20313626,2019
1918,9,20177.0,PFQ,351884.0,743639,2019
1919,9,20100.0,PO,11916669.0,22518016,2019
1920,9,20422.0,SY,5107989.0,10832421,2019
1921,9,20447.0,U7,503668.0,1045794,2019
1922,9,19977.0,UA,292912423.0,561519578,2019
1923,9,20195.0,WI,1083142.0,2302795,2019
1924,9,20310.0,WL,54268.0,36867,2019
1925,9,20377.0,X9,3943414.0,9606241,2019
1926,9,20452.0,YX,22895.0,46818,2019
1927,9,19393.0,WN,162505172.0,319609214,2019
1928,1,21161.0,09Q,1467426.0,4208283,2018
1929,1,21352.0,0WQ,39725.0,146071,2018
1930,1,21712.0,2HQ,462132.0,1785834,2018
1931,1,20408.0,5V,364447.0,987918,2018
1932,1,19917.0,5X,71950000.0,143375000,2018
1933,1,20007.0,5Y,43050935.0,85389693,2018
1934,1,19874.0,8C,797305.0,1690294,2018
1935,1,20190.0,9S,5339185.0,11212289,2018
1936,1,19805.0,AA,283974071.0,560634926,2018
1937,1,20453.0,ABX,44160.0,100111,2018
1938,1,19930.0,AS,58008156.0,124660897,2018
1939,1,20409.0,B6,66886288.0,142022199,2018
1940,1,19790.0,DL,264566092.0,546581010,2018
1941,1,20436.0,F9,22206391.0,43579944,2018
1942,1,20107.0,FX,95932133.0,191667326,2018
1943,1,20368.0,G4,14184029.0,31416534,2018
1944,1,20166.0,GFQ,457372.0,1153932,2018
1945,1,20402.0,GL,597256.0,1874266,2018
1946,1,19690.0,HA,22432193.0,44118790,2018
1947,1,20370.0,KAQ,3817201.0,8269150,2018
1948,1,21629.0,KD,1084109.0,2057497,2018
1949,1,21634.0,KH,432202.0,863451,2018
1950,1,20372.0,KLQ,168862.0,456596,2018
1951,1,20169.0,L2,212671.0,571933,2018
1952,1,20151.0,M6,1832524.0,4017092,2018
1953,1,20405.0,N8,1113523.0,2324425,2018
1954,1,20108.0,NC,477375.0,1062228,2018
1955,1,20416.0,NK,31610455.0,69562682,2018
1956,1,20304.0,OO,7718601.0,18509402,2018
1957,1,20177.0,PFQ,383900.0,834814,2018
1958,1,20100.0,PO,14979008.0,28696165,2018
1959,1,20422.0,SY,5143248.0,11945743,2018
1960,1,20447.0,U7,342438.0,711194,2018
1961,1,19977.0,UA,255982076.0,507943829,2018
1962,1,20195.0,WI,2131746.0,4668490,2018
1963,1,20310.0,WL,82388.0,210702,2018
1964,1,20377.0,X9,3067287.0,6347493,2018
1965,1,20207.0,XP,550328.0,1495460,2018
1966,1,20452.0,YX,22451.0,52500,2018
1967,1,19393.0,WN,163167179.0,319693866,2018
1968,2,21161.0,09Q,1648225.0,4447217,2018
1969,2,21352.0,0WQ,24526.0,86043,2018
1970,2,21712.0,2HQ,436099.0,1657337,2018
1971,2,20408.0,5V,329727.0,851317,2018
1972,2,19917.0,5X,61297000.0,122624000,2018
1973,2,20007.0,5Y,36373954.0,74424450,2018
1974,2,19874.0,8C,721330.0,1532210,2018
1975,2,20190.0,9S,4713140.0,9897595,2018
1976,2,19805.0,AA,261946387.0,521982273,2018
1977,2,20453.0,ABX,52160.0,109537,2018
1978,2,19930.0,AS,53190592.0,113227536,2018
1979,2,20409.0,B6,62754922.0,132609918,2018
1980,2,19790.0,DL,243541538.0,499657381,2018
1981,2,20436.0,F9,20163955.0,39360836,2018
1982,2,20107.0,FX,91503290.0,181829000,2018
1983,2,20368.0,G4,14997636.0,32619856,2018
1984,2,20166.0,GFQ,504777.0,1257789,2018
1985,2,20402.0,GL,678252.0,1763983,2018
1986,2,19690.0,HA,20036922.0,39782894,2018
1987,2,20370.0,KAQ,4055093.0,8903438,2018
1988,2,21629.0,KD,1930478.0,1544768,2018
1989,2,21634.0,KH,397609.0,797072,2018
1990,2,20372.0,KLQ,205189.0,540008,2018
1991,2,20169.0,L2,204640.0,535705,2018
1992,2,20151.0,M6,1781504.0,3849429,2018
1993,2,20405.0,N8,857540.0,2008610,2018
1994,2,20108.0,NC,436015.0,972401,2018
1995,2,20416.0,NK,29759661.0,64842232,2018
1996,2,20304.0,OO,7207367.0,16860769,2018
1997,2,20177.0,PFQ,303623.0,703710,2018
1998,2,20100.0,PO,12413729.0,24666410,2018
1999,2,20422.0,SY,5841653.0,13709768,2018
2000,2,20447.0,U7,427634.0,871143,2018
2001,2,19977.0,UA,235462750.0,475312985,2018
2002,2,20195.0,WI,1690406.0,3783985,2018
2003,2,20310.0,WL,61164.0,253856,2018
2004,2,20377.0,X9,3435632.0,6862081,2018
2005,2,20207.0,XP,449567.0,1211992,2018
2006,2,20452.0,YX,22181.0,53380,2018
2007,2,19393.0,WN,147043749.0,295824553,2018
2008,3,21161.0,09Q,2539355.0,6194166,2018
2009,3,21352.0,0WQ,27316.0,95292,2018
2010,3,21492.0,1BQ,209750.0,509030,2018
2011,3,21712.0,2HQ,314298.0,1090313,2018
2012,3,20408.0,5V,384615.0,1081274,2018
2013,3,19917.0,5X,70495000.0,138440000,2018
2014,3,20007.0,5Y,41242595.0,84239598,2018
2015,3,19874.0,8C,778307.0,1696513,2018
2016,3,20190.0,9S,5990596.0,12433214,2018
2017,3,19805.0,AA,298906244.0,583760151,2018
2018,3,20453.0,ABX,61992.0,125224,2018
2019,3,19930.0,AS,61086840.0,129431305,2018
2020,3,20409.0,B6,69593014.0,142221682,2018
2021,3,19790.0,DL,291878202.0,554695520,2018
2022,3,20436.0,F9,21438371.0,40488501,2018
2023,3,20107.0,FX,102762136.0,200025616,2018
2024,3,20368.0,G4,19458333.0,41449948,2018
2025,3,20166.0,GFQ,348144.0,845278,2018
2026,3,20402.0,GL,1011298.0,2531380,2018
2027,3,19690.0,HA,22810112.0,44670796,2018
2028,3,20370.0,KAQ,4632109.0,9840826,2018
2029,3,21629.0,KD,976230.0,2238830,2018
2030,3,21634.0,KH,426607.0,842919,2018
2031,3,20372.0,KLQ,237757.0,611870,2018
2032,3,20169.0,L2,183939.0,409163,2018
2033,3,20151.0,M6,2207192.0,4804826,2018
2034,3,20405.0,N8,1456056.0,3520261,2018
2035,3,20108.0,NC,559269.0,1173381,2018
2036,3,20416.0,NK,33632951.0,70240724,2018
2037,3,20304.0,OO,8110361.0,18506574,2018
2038,3,20177.0,PFQ,312777.0,744422,2018
2039,3,20100.0,PO,16963787.0,33119819,2018
2040,3,20422.0,SY,6649322.0,15627732,2018
2041,3,20447.0,U7,679521.0,1361947,2018
2042,3,19977.0,UA,279322735.0,550417287,2018
2043,3,20195.0,WI,2109389.0,4561330,2018
2044,3,20310.0,WL,46314.0,133744,2018
2045,3,20377.0,X9,3659123.0,7908712,2018
2046,3,20207.0,XP,502741.0,1470253,2018
2047,3,20452.0,YX,21202.0,48320,2018
2048,3,19393.0,WN,179607460.0,351767819,2018
2049,4,21161.0,09Q,1119351.0,3486335,2018
2050,4,21492.0,1BQ,106326.0,335243,2018
2051,4,21712.0,2HQ,362690.0,1512475,2018
2052,4,20408.0,5V,339627.0,924374,2018
2053,4,19917.0,5X,69009000.0,141967000,2018
2054,4,20007.0,5Y,42963903.0,89385922,2018
2055,4,19874.0,8C,621482.0,1349032,2018
2056,4,20190.0,9S,5850792.0,12214298,2018
2057,4,19805.0,AA,297784292.0,598772599,2018
2058,4,20453.0,ABX,163281.0,488129,2018
2059,4,19930.0,AS,60819149.0,136203107,2018
2060,4,20409.0,B6,70477962.0,153254256,2018
2061,4,19790.0,DL,285819352.0,622668832,2018
2062,4,20436.0,F9,21089364.0,42491263,2018
2063,4,20107.0,FX,93075082.0,191069221,2018
2064,4,20368.0,G4,16643107.0,37854201,2018
2065,4,20166.0,GFQ,362500.0,965053,2018
2066,4,20402.0,GL,610402.0,1637162,2018
2067,4,19690.0,HA,22267505.0,45797104,2018
2068,4,20370.0,KAQ,5694803.0,13044546,2018
2069,4,21629.0,KD,2042779.0,4562359,2018
2070,4,21634.0,KH,385347.0,801374,2018
2071,4,20372.0,KLQ,144176.0,394987,2018
2072,4,20169.0,L2,196223.0,491782,2018
2073,4,20151.0,M6,2026569.0,4631486,2018
2074,4,20405.0,N8,1044570.0,4571284,2018
2075,4,20108.0,NC,0.0,970195,2018
2076,4,20416.0,NK,33991969.0,74289874,2018
2077,4,20304.0,OO,7897373.0,18718245,2018
2078,4,20177.0,PFQ,280011.0,642855,2018
2079,4,20100.0,PO,15277605.0,30555481,2018
2080,4,20422.0,SY,4973037.0,12205512,2018
2081,4,20447.0,U7,366936.0,783633,2018
2082,4,19977.0,UA,278073721.0,569304950,2018
2083,4,20195.0,WI,1738290.0,3975420,2018
2084,4,20310.0,WL,52463.0,143777,2018
2085,4,20377.0,X9,3762178.0,8012902,2018
2086,4,20207.0,XP,263082.0,308125,2018
2087,4,20452.0,YX,33454.0,81246,2018
2088,4,19393.0,WN,176668524.0,354131759,2018
2089,5,21161.0,09Q,975540.0,2401760,2018
2090,5,21492.0,1BQ,129997.0,411695,2018
2091,5,21712.0,2HQ,304165.0,1414964,2018
2092,5,20408.0,5V,338685.0,1080815,2018
2093,5,19917.0,5X,74638000.0,164379000,2018
2094,5,20007.0,5Y,46779729.0,107689190,2018
2095,5,19874.0,8C,628901.0,1635103,2018
2096,5,20190.0,9S,6371833.0,15228319,2018
2097,5,19805.0,AA,318954880.0,688107672,2018
2098,5,20453.0,ABX,196691.0,497628,2018
2099,5,19930.0,AS,63119777.0,150860233,2018
2100,5,20409.0,B6,72693063.0,169993298,2018
2101,5,19790.0,DL,307656630.0,651070915,2018
2102,5,20436.0,F9,22315422.0,48951325,2018
2103,5,20107.0,FX,100255770.0,220821000,2018
2104,5,20368.0,G4,16130026.0,39261794,2018
2105,5,20166.0,GFQ,348074.0,959596,2018
2106,5,20402.0,GL,476121.0,1423103,2018
2107,5,19690.0,HA,23034848.0,50444640,2018
2108,5,20370.0,KAQ,6010657.0,14585002,2018
2109,5,21629.0,KD,1810784.0,4277335,2018
2110,5,21634.0,KH,404001.0,895108,2018
2111,5,20372.0,KLQ,158255.0,457823,2018
2112,5,20169.0,L2,299886.0,866532,2018
2113,5,20151.0,M6,1985370.0,4735104,2018
2114,5,20405.0,N8,1155700.0,4945720,2018
2115,5,20108.0,NC,449176.0,1042882,2018
2116,5,20416.0,NK,35521961.0,84672314,2018
2117,5,20304.0,OO,8257547.0,21498760,2018
2118,5,20177.0,PFQ,323522.0,802254,2018
2119,5,20100.0,PO,15928600.0,34036965,2018
2120,5,20422.0,SY,4096753.0,11039705,2018
2121,5,20447.0,U7,479620.0,1096211,2018
2122,5,19977.0,UA,296411789.0,647499154,2018
2123,5,20195.0,WI,2604629.0,6191757,2018
2124,5,20310.0,WL,78656.0,277965,2018
2125,5,20377.0,X9,3682270.0,9306963,2018
2126,5,20207.0,XP,128273.0,66209,2018
2127,5,20452.0,YX,30609.0,76833,2018
2128,5,19393.0,WN,181840135.0,385763181,2018
2129,6,21161.0,09Q,1539466.0,3381208,2018
2130,6,21492.0,1BQ,105007.0,242284,2018
2131,6,21712.0,2HQ,462132.0,1785814,2018
2132,6,20408.0,5V,426779.0,1228754,2018
2133,6,19917.0,5X,69783000.0,154522000,2018
2134,6,20007.0,5Y,45657707.0,105340460,2018
2135,6,19874.0,8C,583419.0,1472858,2018
2136,6,20190.0,9S,8715680.0,21029524,2018
2137,6,19805.0,AA,327277749.0,715573331,2018
2138,6,20453.0,ABX,175886.0,490722,2018
2139,6,19930.0,AS,64229624.0,152302542,2018
2140,6,20409.0,B6,72081982.0,167870388,2018
2141,6,19790.0,DL,325372441.0,705862646,2018
2142,6,20436.0,F9,22096787.0,47480031,2018
2143,6,20107.0,FX,97780314.0,215034000,2018
2144,6,20368.0,G4,18742682.0,45226365,2018
2145,6,20166.0,GFQ,343781.0,981656,2018
2146,6,20402.0,GL,600251.0,1733039,2018
2147,6,19690.0,HA,23317519.0,51026183,2018
2148,6,20370.0,KAQ,6124625.0,15247945,2018
2149,6,21629.0,KD,2263773.0,5577478,2018
2150,6,21634.0,KH,385855.0,846007,2018
2151,6,20372.0,KLQ,161744.0,449491,2018
2152,6,20169.0,L2,297357.0,805703,2018
2153,6,20151.0,M6,1841354.0,4373938,2018
2154,6,20405.0,N8,1384394.0,3805766,2018
2155,6,20108.0,NC,532920.0,1226285,2018
2156,6,20416.0,NK,36629663.0,87217867,2018
2157,6,20304.0,OO,8108076.0,20726835,2018
2158,6,20177.0,PFQ,259521.0,661072,2018
2159,6,20100.0,PO,15691536.0,34683172,2018
2160,6,20422.0,SY,5064157.0,13353711,2018
2161,6,20447.0,U7,584082.0,1370435,2018
2162,6,19977.0,UA,311227302.0,686849022,2018
2163,6,20195.0,WI,1193725.0,2852105,2018
2164,6,20310.0,WL,201955.0,467330,2018
2165,6,20377.0,X9,3994567.0,9622043,2018
2166,6,20452.0,YX,15754.0,47214,2018
2167,6,19393.0,WN,185129904.0,403070327,2018
2168,7,21161.0,09Q,1092191.0,3694142,2018
2169,7,21492.0,1BQ,133734.0,475839,2018
2170,7,21712.0,2HQ,210465.0,866130,2018
2171,7,20408.0,5V,486124.0,1345715,2018
2172,7,19917.0,5X,71875000.0,156748000,2018
2173,7,20007.0,5Y,43578108.0,97061070,2018
2174,7,19874.0,8C,649443.0,1634363,2018
2175,7,20190.0,9S,9535003.0,22032119,2018
2176,7,19805.0,AA,341082450.0,735726546,2018
2177,7,20453.0,ABX,183134.0,448385,2018
2178,7,19930.0,AS,66618692.0,156998714,2018
2179,7,20409.0,B6,76885689.0,176866669,2018
2180,7,19790.0,DL,343768695.0,776004538,2018
2181,7,20436.0,F9,22419797.0,43220639,2018
2182,7,20107.0,FX,94493414.0,205418312,2018
2183,7,20368.0,G4,19950318.0,47704103,2018
2184,7,20166.0,GFQ,222317.0,647544,2018
2185,7,20402.0,GL,444342.0,1263242,2018
2186,7,19690.0,HA,24095994.0,52047100,2018
2187,7,20370.0,KAQ,6182863.0,14861108,2018
2188,7,21629.0,KD,3637110.0,8586650,2018
2189,7,21634.0,KH,380174.0,822598,2018
2190,7,20372.0,KLQ,119455.0,344258,2018
2191,7,20169.0,L2,297382.0,778257,2018
2192,7,20151.0,M6,1752148.0,4127628,2018
2193,7,20405.0,N8,1176339.0,3077015,2018
2194,7,20108.0,NC,556701.0,1279177,2018
2195,7,20416.0,NK,38797091.0,91321528,2018
2196,7,20304.0,OO,8254370.0,20894688,2018
2197,7,20177.0,PFQ,305634.0,764046,2018
2198,7,20100.0,PO,16608663.0,36079846,2018
2199,7,20422.0,SY,5388238.0,13637578,2018
2200,7,20447.0,U7,518242.0,1177972,2018
2201,7,19977.0,UA,326481257.0,709820683,2018
2202,7,20195.0,WI,1795795.0,4291515,2018
2203,7,20310.0,WL,286478.0,828813,2018
2204,7,20377.0,X9,3895754.0,10917698,2018
2205,7,20452.0,YX,28582.0,71869,2018
2206,7,19393.0,WN,192090791.0,409421954,2018
2207,8,21161.0,09Q,1042945.0,3050928,2018
2208,8,21492.0,1BQ,78881.0,311596,2018
2209,8,21712.0,2HQ,210291.0,911751,2018
2210,8,20408.0,5V,461062.0,1294445,2018
2211,8,19917.0,5X,74861000.0,163652000,2018
2212,8,20007.0,5Y,46091262.0,101292125,2018
2213,8,19874.0,8C,547553.0,1404968,2018
2214,8,20190.0,9S,6704811.0,15124980,2018
2215,8,19805.0,AA,334937605.0,724232724,2018
2216,8,20453.0,ABX,179809.0,435624,2018
2217,8,19930.0,AS,65204794.0,154113329,2018
