month,airline_id,carrier,carrier_name,total_gallons,total_cost,year
12,20207.0,XP,XTRA Airways,489624.0,1013522,2015
8,20190.0,9S,Southern Air Inc.,5388904.0,19507832,2015
8,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
3,20452.0,YX,Republic Airlines,13995700.0,15033057,2016
7,21629.0,KD,Western Global,18317.0,18317,2015
9,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",247449.0,784413,2019
10,20372.0,KLQ,Kalitta Charters II,293289.0,845816,2018
9,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,904736.0,2186556,2017
11,19690.0,HA,Hawaiian Airlines Inc.,21601109.0,38826574,2017
2,19805.0,AA,American Airlines Inc.,264286537.0,506989847,2019
11,19687.0,QX,Horizon Air,0.0,0,2016
3,20416.0,NK,Spirit Air Lines,20092769.0,45290362,2015
7,20452.0,YX,Republic Airline,27361.0,56688,2019
7,20151.0,M6,Amerijet International,1752148.0,4127628,2018
1,20452.0,YX,Republic Airlines,12732476.0,14986287,2016
10,20108.0,NC,Northern Air Cargo Inc.,447821.0,1141217,2018
11,19393.0,WN,Southwest Airlines Co.,175169115.0,392274611,2018
5,19393.0,WN,Southwest Airlines Co.,181840135.0,385763181,2018
5,21645.0,23Q,Songbird Airways Inc.,0.0,0,2016
9,20377.0,X9,Omni Air Express,2981545.0,9850820,2015
10,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,4339195.0,9293383,2017
4,20195.0,WI,Sky Lease Cargo,0.0,0,2015
11,21171.0,VX,Virgin America,14631922.0,20668361,2015
5,21645.0,23Q,Sky King Inc.,0.0,0,2015
3,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,428332.0,1000031,2017
7,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
2,20372.0,KLQ,Kalitta Charters II,215582.0,552289,2019
5,20436.0,F9,Frontier Airlines Inc.,20112257.0,29205108,2017
3,21634.0,KH,Aloha Air Cargo,388491.0,770139,2019
5,20287.0,WP,Island Air Hawaii,153319.0,316247,2015
11,20287.0,WP,Island Air Hawaii,94766.0,151693,2015
10,21634.0,KH,Aloha Air Cargo,420655.0,723831,2017
11,20304.0,OO,SkyWest Airlines Inc.,8304103.0,21469081,2018
1,19917.0,5X,United Parcel Service,73210000.0,133562000,2019
2,21634.0,KH,Aloha Air Cargo,397609.0,797072,2018
9,21352.0,0WQ,Avjet Corporation,195384.0,556570,2015
6,19790.0,DL,Delta Air Lines Inc.,309368932.0,762448424,2015
10,20409.0,B6,JetBlue Airways,69258116.0,169632524,2018
1,20372.0,KLQ,Kalitta Charters II,192731.0,540521,2019
4,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,4830126.0,6928390,2016
9,21352.0,0WQ,Avjet Corporation,28479.0,82875,2016
4,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,333350.0,933152,2019
8,20452.0,YX,Republic Airline,22245.0,46383,2019
4,21492.0,1BQ,"Dynamic Airways, LLC",434772.0,799372,2017
10,19790.0,DL,Delta Air Lines Inc.,278656882.0,476736882,2016
9,20416.0,NK,Spirit Air Lines,24618614.0,38433033,2016
9,20308.0,WE,Centurion Cargo Inc.,525640.0,849657,2016
11,19917.0,5X,United Parcel Service,79298000.0,143808000,2017
8,20107.0,FX,Federal Express Corporation,93368352.0,124780000,2016
2,20447.0,U7,USA Jet Airlines Inc.,321944.0,389887,2016
4,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2016
8,20363.0,9E,Endeavor Air Inc.,0.0,0,2018
8,20377.0,X9,Omni Air International LLC,3363696.0,8349912,2019
2,19393.0,WN,Southwest Airlines Co.,128520220.0,248082083,2015
9,20177.0,PFQ,Asia Pacific,283640.0,627632,2015
12,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2017
10,20166.0,GFQ,Gulf And Caribbean Cargo,475722.0,934373,2015
10,21974.0,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0.0,0,2018
3,21629.0,KD,Western Global,40542.0,40542,2016
4,20166.0,GFQ,Gulf And Caribbean Cargo,193760.0,346865,2016
3,20100.0,PO,Polar Air Cargo Airways,17897396.0,29178788,2017
5,20151.0,M6,Amerijet International,2308945.0,5257625,2019
10,21650.0,EE,Eastern Airlines Group Inc.,195280.0,347599,2015
9,19977.0,UA,United Air Lines Inc.,262169347.0,390817490,2015
7,21629.0,KD,Western Global,168903.0,168903,2016
5,20448.0,S5,Shuttle America Corp.,6339654.0,12140525,2015
6,20046.0,ZW,Air Wisconsin Airlines Corp,6353609.0,9333727,2016
6,21629.0,KD,Western Global,282032.0,282032,2016
10,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2015
4,20377.0,X9,Omni Air International LLC,4018053.0,10010747,2019
1,21629.0,KD,Western Global,45079.0,109920,2015
6,19687.0,QX,Horizon Air,0.0,0,2018
6,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",201955.0,467330,2018
7,20398.0,MQ,Envoy Air,0.0,0,2019
3,20398.0,MQ,Envoy Air,0.0,0,2019
12,20416.0,NK,Spirit Air Lines,35890659.0,71860839,2018
1,20416.0,NK,Spirit Air Lines,31610455.0,69562682,2018
6,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2019
10,21634.0,KH,Aloha Air Cargo,380174.0,822598,2018
9,19790.0,DL,Delta Air Lines Inc.,283484031.0,498229067,2017
12,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2017
9,20108.0,NC,Northern Air Cargo Inc.,368557.0,747636,2019
5,20177.0,PFQ,Asia Pacific,323522.0,802254,2018
3,20453.0,ABX,ABX Air Inc,134567.0,0,2019
11,21629.0,KD,Western Global,34116.0,34116,2015
3,20195.0,WI,Sky Lease Cargo,1343397.0,2932536,2019
4,19917.0,5X,United Parcel Service,60333000.0,71180000,2016
4,21650.0,EE,Eastern Airlines Group Inc.,318400.0,493520,2016
7,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",466806.0,1063399,2015
3,20166.0,GFQ,Gulf And Caribbean Cargo,303908.0,641779,2017
7,20372.0,KLQ,Kalitta Charters II,131742.0,300055,2015
4,21171.0,VX,Virgin America,15959372.0,25178808,2017
5,20207.0,XP,XTRA Airways,128273.0,66209,2018
3,19930.0,AS,Alaska Airlines Inc.,60609906.0,134629100,2019
5,20453.0,ABX,ABX Air Inc,29271.0,48005,2017
6,21712.0,2HQ,Elite Airways LLC,462132.0,1785814,2018
9,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
7,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",840221.0,7326434,2015
11,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
4,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
8,19393.0,WN,Southwest Airlines Co.,179609720.0,389813643,2018
6,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1384394.0,3805766,2018
9,20397.0,OH,PSA Airlines Inc.,0.0,0,2015
2,20453.0,ABX,ABX Air Inc,52160.0,109537,2018
12,19790.0,DL,Delta Air Lines Inc.,265370656.0,489906720,2015
2,21629.0,KD,Western Global,2262644.0,4803721,2019
7,20368.0,G4,Allegiant Air,16007770.0,31277339,2015
4,19977.0,UA,United Air Lines Inc.,289084422.0,591706212,2019
2,20108.0,NC,Northern Air Cargo Inc.,346870.0,676650,2015
9,20447.0,U7,USA Jet Airlines Inc.,634271.0,1015262,2015
9,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,3618938.0,5978537,2016
12,21634.0,KH,Aloha Air Cargo,497855.0,932356,2017
5,20416.0,NK,Spirit Air Lines,28240339.0,46221323,2017
8,20397.0,OH,PSA Airlines Inc.,0.0,0,2019
1,20207.0,XP,XTRA Airways,2501.0,8341,2019
3,20377.0,X9,Omni Air International LLC,3659123.0,7908712,2018
1,20402.0,GL,Miami Air International,681942.0,1633594,2015
3,20448.0,S5,Shuttle America Corp.,4370846.0,4851196,2016
5,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,366102.0,1036250,2019
5,19690.0,HA,Hawaiian Airlines Inc.,21576830.0,32841417,2017
5,20207.0,XP,XTRA Airways,429178.0,853848,2017
5,19977.0,UA,United Air Lines Inc.,296411789.0,647499154,2018
11,20363.0,9E,Endeavor Air Inc.,0.0,0,2015
7,20402.0,GL,Miami Air International,458574.0,1235733,2019
5,21161.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",975540.0,2401760,2018
5,20107.0,FX,Federal Express Corporation,95993283.0,145310421,2017
8,20177.0,PFQ,Asia Pacific,415690.0,1004461,2018
10,21629.0,KD,Western Global,3355162.0,8402024,2018
5,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
1,21352.0,0WQ,Avjet Corporation,26018.0,81258,2017
3,20195.0,WI,Sky Lease Cargo,0.0,0,2016
1,19690.0,HA,Hawaiian Airlines Inc.,21508669.0,34732170,2017
5,19690.0,HA,Hawaiian Airlines Inc.,19669417.0,26366779,2016
10,20452.0,YX,Republic Airline,27692.0,72538,2018
6,20368.0,G4,Allegiant Air,20179468.0,42633730,2019
5,21712.0,2HQ,Elite Airways LLC,273216.0,941715,2019
12,20308.0,WE,Centurion Cargo Inc.,357767.0,582292,2016
4,20402.0,GL,Miami Air International,610402.0,1637162,2018
1,20377.0,X9,Omni Air International LLC,3067287.0,6347493,2018
9,20402.0,GL,Miami Air International,504243.0,1363897,2019
3,21161.0,09Q,"Swift Air, LLC",636594.0,1568149,2017
12,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
2,20195.0,WI,Sky Lease Cargo,0.0,0,2015
12,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,347211.0,906200,2017
7,20190.0,9S,Southern Air Inc.,6709429.0,14089801,2017
5,20355.0,US,US Airways Inc.,102807684.0,188970134,2015
11,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
4,20207.0,XP,XTRA Airways,271504.0,627175,2015
12,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2018
11,21352.0,0WQ,Avjet Corporation,0.0,0,2018
1,20207.0,XP,XTRA Airways,550328.0,1495460,2018
12,20372.0,KLQ,Kalitta Charters II,128713.0,312009,2016
7,19790.0,DL,Delta Air Lines Inc.,343768695.0,776004538,2018
3,20166.0,GFQ,Gulf And Caribbean Cargo,299891.0,725523,2015
12,21352.0,0WQ,Avjet Corporation,14504.0,49895,2017
8,20108.0,NC,Northern Air Cargo Inc.,596056.0,928695,2016
2,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1006336.0,1931580,2016
2,20203.0,FCQ,Falcon Air Express,36398.0,97551,2015
7,20107.0,FX,Federal Express Corporation,97439638.0,191556159,2019
6,20416.0,NK,Spirit Air Lines,25883552.0,41287248,2016
4,19930.0,AS,Alaska Airlines Inc.,60819149.0,136203107,2018
9,21634.0,KH,Aloha Air Cargo,390699.0,743115,2019
11,20452.0,YX,Republic Airlines,12031506.0,17367680,2015
3,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
4,20436.0,F9,Frontier Airlines Inc.,18652207.0,28618976,2017
6,19917.0,5X,United Parcel Service,72535000.0,141414000,2019
8,20007.0,5Y,Atlas Air Inc.,38144004.0,67166799,2017
8,20100.0,PO,Polar Air Cargo Airways,14968101.0,21391844,2016
9,20366.0,EV,ExpressJet Airlines LLC,0.0,0,2019
3,19805.0,AA,American Airlines Inc.,207126152.0,370033171,2015
10,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,3839896.0,7091247,2015
1,20166.0,GFQ,Gulf And Caribbean Cargo,163631.0,376716,2015
10,20190.0,9S,Southern Air Inc.,6387395.0,23122369,2015
1,20166.0,GFQ,Gulf And Caribbean Cargo,131560.0,211459,2016
10,20177.0,PFQ,Asia Pacific,363731.0,938097,2018
7,20397.0,OH,PSA Airlines Inc.,0.0,0,2017
11,21161.0,09Q,"Swift Air, LLC",700289.0,2162165,2017
2,19930.0,AS,Alaska Airlines Inc.,31180227.0,61030688,2015
9,20190.0,9S,Southern Air Inc.,5223428.0,18908810,2015
5,21171.0,VX,Virgin America,17226228.0,25325142,2017
11,19917.0,5X,United Parcel Service,72390000.0,103336000,2016
9,20368.0,G4,Allegiant Air,10801631.0,21836029,2017
8,20207.0,XP,XTRA Airways,0.0,0,2019
8,20402.0,GL,Miami Air International,344266.0,804533,2017
12,19917.0,5X,United Parcel Service,85172000.0,163863000,2018
7,20007.0,5Y,Atlas Air Inc.,27228949.0,66508294,2015
12,20169.0,L2,Lynden Air Cargo Airlines,141535.0,298714,2016
7,19805.0,AA,American Airlines Inc.,334771274.0,580459082,2015
8,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,712312.0,1222404,2016
5,21352.0,0WQ,Avjet Corporation,0.0,0,2018
8,20207.0,XP,XTRA Airways,280951.0,585345,2015
1,20046.0,ZW,Air Wisconsin Airlines Corp,3636.0,12151,2017
3,21650.0,EE,Eastern Airlines Group Inc.,473920.0,706141,2016
7,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1176339.0,3077015,2018
8,19930.0,AS,Alaska Airlines Inc.,42038582.0,62376704,2016
5,19930.0,AS,Alaska Airlines Inc.,42468870.0,71267705,2017
9,20207.0,XP,XTRA Airways,330096.0,656723,2017
3,20372.0,KLQ,Kalitta Charters II,359403.0,910805,2019
3,20007.0,5Y,Atlas Air Inc.,41242595.0,84239598,2018
11,19393.0,WN,Southwest Airlines Co.,165736626.0,328019614,2017
6,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",293553.0,467330,2019
2,21645.0,23Q,Songbird Airways Inc.,0.0,0,2016
6,20377.0,X9,Omni Air Express,2604815.0,4800584,2016
4,20190.0,9S,Southern Air Inc.,5850792.0,12214298,2018
3,20007.0,5Y,Atlas Air Inc.,50676176.0,114027786,2019
5,20452.0,YX,Republic Airlines,14720553.0,28082523,2015
8,21634.0,KH,Aloha Air Cargo,386511.0,831665,2018
3,20368.0,G4,Allegiant Air,19458333.0,41449948,2018
8,20370.0,KAQ,Kalitta Air LLC,2177996.0,4459447,2015
3,20368.0,G4,Allegiant Air,16442818.0,22071234,2016
1,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,343787.0,764031,2017
1,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
1,20402.0,GL,Miami Air International,597256.0,1874266,2018
8,19874.0,8C,Air Transport International,547553.0,1404968,2018
2,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2019
10,21161.0,09Q,"Swift Air, LLC",321959.0,886223,2016
7,20372.0,KLQ,Kalitta Charters II,119455.0,344258,2018
5,20377.0,X9,Omni Air International LLC,3682270.0,9306963,2018
6,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,426779.0,1228754,2018
11,20372.0,KLQ,Kalitta Charters II,157639.0,342054,2016
8,20195.0,WI,Sky Lease Cargo,0.0,0,2016
4,20151.0,M6,Amerijet International,2026569.0,4631486,2018
7,20177.0,PFQ,Asia Pacific,303964.0,546956,2017
11,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,4320059.0,7579354,2016
11,20409.0,B6,JetBlue Airways,56967583.0,99040144,2015
1,19917.0,5X,United Parcel Service,59698000.0,100605000,2015
7,21650.0,EE,Eastern Airlines Group Inc.,280480.0,468401,2017
8,19690.0,HA,Hawaiian Airlines Inc.,22361065.0,30020870,2016
10,20372.0,KLQ,Kalitta Charters II,305281.0,620754,2015
3,20151.0,M6,Amerijet International,1806465.0,2352384,2016
12,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,5613099.0,11452586,2017
8,20166.0,GFQ,Gulf And Caribbean Cargo,395929.0,864404,2017
2,20370.0,KAQ,Kalitta Air LLC,2846293.0,5365009,2017
2,19393.0,WN,Southwest Airlines Co.,145687543.0,253104358,2016
4,20448.0,S5,Shuttle America Corp.,2625542.0,3036717,2016
11,20397.0,OH,PSA Airlines Inc.,0.0,0,2017
2,20377.0,X9,Omni Air International LLC,3435632.0,6862081,2018
6,20195.0,WI,Sky Lease Cargo,1689270.0,2882444,2017
5,20397.0,OH,PSA Airlines Inc.,0.0,0,2017
2,20107.0,FX,Federal Express Corporation,84288159.0,87984000,2016
1,20363.0,9E,Endeavor Air Inc.,0.0,0,2015
2,19977.0,UA,United Air Lines Inc.,222441554.0,381679345,2015
1,20398.0,MQ,Envoy Air,0.0,0,2016
6,21629.0,KD,Western Global,25547.0,25547,2015
7,20377.0,X9,Omni Air International LLC,3895754.0,10917698,2018
5,19930.0,AS,Alaska Airlines Inc.,62777186.0,151473132,2019
11,20368.0,G4,Allegiant Air,14978888.0,35896261,2018
10,20453.0,ABX,ABX Air Inc,148940.0,408096,2018
9,19930.0,AS,Alaska Airlines Inc.,34924089.0,58647297,2015
10,19690.0,HA,Hawaiian Airlines Inc.,20442501.0,30094184,2016
9,20372.0,KLQ,Kalitta Charters II,212898.0,507247,2017
2,20397.0,OH,PSA Airlines Inc.,0.0,0,2019
6,20107.0,FX,Federal Express Corporation,97780314.0,215034000,2018
12,20304.0,OO,SkyWest Airlines Inc.,8477821.0,19095798,2018
11,20402.0,GL,Miami Air International,618926.0,1380886,2015
8,20108.0,NC,Northern Air Cargo Inc.,465418.0,913881,2019
5,20398.0,MQ,Envoy Air,0.0,0,2015
2,19917.0,5X,United Parcel Service,54747000.0,87203000,2017
1,20100.0,PO,Polar Air Cargo Airways,14816197.0,18226279,2016
5,20402.0,GL,Miami Air International,538444.0,1019436,2016
9,20436.0,F9,Frontier Airlines Inc.,24188904.0,45457018,2019
6,20287.0,WP,Island Air Hawaii,80875.0,166887,2015
12,19930.0,AS,Alaska Airlines Inc.,40085978.0,68085614,2016
11,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2017
1,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2016
7,20304.0,OO,SkyWest Airlines Inc.,6863914.0,12687143,2017
7,19393.0,WN,Southwest Airlines Co.,185099344.0,368451237,2019
11,19930.0,AS,Alaska Airlines Inc.,37345855.0,66193432,2015
8,20177.0,PFQ,Asia Pacific,333553.0,576221,2016
10,20308.0,WE,Centurion Cargo Inc.,393727.0,635275,2015
10,20377.0,X9,Omni Air Express,3359809.0,7459011,2015
10,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
12,21634.0,KH,Aloha Air Cargo,478286.0,880599,2018
12,20304.0,OO,SkyWest Airlines Inc.,7379409.0,16611712,2017
6,21171.0,VX,Virgin America,17077810.0,24892865,2016
5,20377.0,X9,Omni Air International LLC,3304549.0,8218723,2019
2,21634.0,KH,Aloha Air Cargo,338518.0,635575,2019
12,20397.0,OH,PSA Airlines Inc.,0.0,0,2017
10,20416.0,NK,Spirit Air Lines,24717921.0,41066618,2016
8,20416.0,NK,Spirit Air Lines,38981961.0,91480768,2018
8,21352.0,0WQ,Avjet Corporation,162806.0,489623,2015
8,19874.0,8C,Air Transport International,796103.0,2335231,2015
4,21236.0,0JQ,Vision Airlines,41992.0,97169,2015
4,20452.0,YX,Republic Airline,13919.0,29889,2019
7,20207.0,XP,XTRA Airways,0.0,0,2018
12,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2016
4,20368.0,G4,Allegiant Air,13408496.0,18602361,2016
8,20363.0,9E,Endeavor Air Inc.,0.0,0,2017
3,19874.0,8C,Air Transport International,734945.0,2271077,2015
3,19805.0,AA,American Airlines Inc.,297980337.0,470399431,2017
5,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",59314.0,153656,2016
9,20368.0,G4,Allegiant Air,10533970.0,22762069,2019
11,19805.0,AA,American Airlines Inc.,268463191.0,479414257,2017
4,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",106326.0,335243,2018
7,20436.0,F9,Frontier Airlines Inc.,26676552.0,50399307,2019
10,20363.0,9E,Endeavor Air Inc.,0.0,0,2017
5,21974.0,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0.0,0,2019
6,19917.0,5X,United Parcel Service,69020000.0,98757000,2017
12,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2015
10,20368.0,G4,Allegiant Air,11672418.0,20222240,2015
9,20447.0,U7,USA Jet Airlines Inc.,527074.0,1255000,2018
4,20402.0,GL,Miami Air International,515654.0,1406028,2019
9,20378.0,YV,Mesa Airlines Inc.,0.0,0,2019
6,20304.0,OO,SkyWest Airlines Inc.,6376531.0,11480104,2016
2,20452.0,YX,Republic Airlines,11730250.0,11499270,2016
9,19977.0,UA,United Air Lines Inc.,274673984.0,383255846,2016
12,19687.0,QX,Horizon Air,0.0,0,2016
2,20108.0,NC,Northern Air Cargo Inc.,377896.0,488580,2016
6,20007.0,5Y,Atlas Air Inc.,36142526.0,64591487,2017
11,19393.0,WN,Southwest Airlines Co.,159018770.0,255917890,2015
10,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
12,19874.0,8C,Air Transport International,732334.0,1485395,2016
9,20363.0,9E,Endeavor Air Inc.,0.0,0,2018
3,19690.0,HA,Hawaiian Airlines Inc.,21307977.0,33935069,2017
4,20409.0,B6,JetBlue Airways,70477962.0,153254256,2018
12,20363.0,9E,Endeavor Air Inc.,0.0,0,2016
3,20166.0,GFQ,Gulf And Caribbean Cargo,227116.0,368671,2016
11,20304.0,OO,SkyWest Airlines Inc.,7368010.0,16037156,2017
9,19687.0,QX,Horizon Air,0.0,0,2019
12,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",64970.0,168103,2018
9,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
4,20304.0,OO,SkyWest Airlines Inc.,7897373.0,18718245,2018
9,21171.0,VX,Virgin America,13855940.0,22331162,2015
4,20416.0,NK,Spirit Air Lines,38671302.0,85020397,2019
8,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,2070072.0,5321110,2018
10,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
3,20436.0,F9,Frontier Airlines Inc.,18790131.0,28765881,2017
2,19790.0,DL,Delta Air Lines Inc.,244665334.0,328807596,2016
2,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,304554.0,2862018,2019
9,20448.0,S5,Shuttle America Corp.,4093952.0,5666797,2016
1,19690.0,HA,Hawaiian Airlines Inc.,22626587.0,39987014,2019
4,20370.0,KAQ,Kalitta Air LLC,3651174.0,5678439,2016
8,21167.0,CP,Compass Airlines,0.0,0,2019
2,20447.0,U7,USA Jet Airlines Inc.,427634.0,871143,2018
5,20169.0,L2,Lynden Air Cargo Airlines,167770.0,348398,2017
3,20377.0,X9,Omni Air Express,2295678.0,5828855,2016
2,21161.0,09Q,"Swift Air, LLC",328697.0,673205,2016
10,20169.0,L2,Lynden Air Cargo Airlines,160496.0,328161,2016
7,20177.0,PFQ,Asia Pacific,421335.0,885651,2019
12,19687.0,QX,Horizon Air,0.0,0,2017
2,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",256150.0,186146,2017
12,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,363025.0,840325,2016
8,19393.0,WN,Southwest Airlines Co.,178563862.0,327136102,2017
5,20304.0,OO,SkyWest Airlines Inc.,6492944.0,12279100,2017
12,20107.0,FX,Federal Express Corporation,108339193.0,163130000,2016
4,21167.0,CP,Compass Airlines,0.0,0,2017
8,20409.0,B6,JetBlue Airways,64992149.0,117255997,2015
12,20447.0,U7,USA Jet Airlines Inc.,618115.0,1031534,2016
10,21161.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1756209.0,4389607,2018
8,19690.0,HA,Hawaiian Airlines Inc.,23783183.0,45063837,2019
6,21161.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1209735.0,2619835,2019
5,20370.0,KAQ,Kalitta Air LLC,2070043.0,3414633,2016
12,21167.0,CP,Compass Airlines,0.0,0,2015
12,20377.0,X9,Omni Air International LLC,2531738.0,6172701,2018
2,20452.0,YX,Republic Airline,22181.0,53380,2018
4,20397.0,OH,PSA Airlines Inc.,0.0,0,2019
8,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",384638.0,760446,2015
12,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,257600.0,596570,2017
2,20007.0,5Y,Atlas Air Inc.,24840589.0,45838086,2017
4,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2015
11,21645.0,23Q,Songbird Airways Inc.,0.0,0,2015
8,20304.0,OO,SkyWest Airlines Inc.,5152349.0,10273097,2015
4,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
12,20370.0,KAQ,Kalitta Air LLC,6880214.0,13849136,2018
1,21634.0,KH,Aloha Air Cargo,432202.0,863451,2018
5,19977.0,UA,United Air Lines Inc.,281394904.0,370830564,2016
1,19874.0,8C,Air Transport International,749252.0,1897501,2016
9,20190.0,9S,Southern Air Inc.,6450652.0,13546369,2016
4,20107.0,FX,Federal Express Corporation,93297251.0,179332000,2015
7,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
7,21712.0,2HQ,Elite Airways LLC,210465.0,866130,2018
10,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1593467.0,3309237,2016
4,20100.0,PO,Polar Air Cargo Airways,14330377.0,25296061,2015
10,20177.0,PFQ,Asia Pacific,294627.0,603745,2017
5,19690.0,HA,Hawaiian Airlines Inc.,23034848.0,50444640,2018
2,20287.0,WP,Island Air Hawaii,142475.0,290526,2015
12,20308.0,WE,Centurion Cargo Inc.,550767.0,551553,2015
5,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2015
8,21629.0,KD,Western Global,111859.0,111859,2015
8,20377.0,X9,Omni Air Express,2678992.0,8428878,2015
4,20453.0,ABX,ABX Air Inc,55914.0,95853,2017
8,20151.0,M6,Amerijet International,2329836.0,5014120,2019
3,20107.0,FX,Federal Express Corporation,98487077.0,111339000,2016
1,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
7,21352.0,0WQ,Avjet Corporation,29149.0,85990,2016
1,20166.0,GFQ,Gulf And Caribbean Cargo,358893.0,910365,2019
8,20453.0,ABX,ABX Air Inc,159484.0,0,2019
9,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
10,19874.0,8C,Air Transport International,918365.0,2493654,2015
8,20100.0,PO,Polar Air Cargo Airways,12251784.0,24234566,2019
10,21171.0,VX,Virgin America,18531212.0,32127338,2017
3,19393.0,WN,Southwest Airlines Co.,178011428.0,319793282,2017
3,20108.0,NC,Northern Air Cargo Inc.,412385.0,566931,2016
11,20448.0,S5,Shuttle America Corp.,0.0,0,2016
10,20304.0,OO,SkyWest Airlines Inc.,4711398.0,9706354,2015
1,20397.0,OH,PSA Airlines Inc.,0.0,0,2017
2,20366.0,EV,ExpressJet Airlines Inc.,76666.0,178088,2016
11,20398.0,MQ,Envoy Air,0.0,0,2017
6,19805.0,AA,American Airlines Inc.,323711138.0,467529063,2017
12,20195.0,WI,Sky Lease Cargo,788547.0,1793535,2018
8,21161.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1042945.0,3050928,2018
5,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
11,20207.0,XP,XTRA Airways,509360.0,1363466,2017
5,21629.0,KD,Western Global,14921.0,14921,2016
3,19790.0,DL,Delta Air Lines Inc.,282647518.0,474280366,2017
